fwhm	896.7896389624932-20°C	896.7896389624932-30°C	896.7896389624932-40°C	896.7896389624932-50°C	896.7896389624932-60°C	896.7896389624932-70°C
1.617837881999999991e+04	3.126310156627325476e-01	3.144554702550779179e-01	3.166835694049784933e-01	3.179820542796482075e-01	3.211779514299781257e-01	3.236452858720164638e-01
1.617166928999999982e+04	3.109555129245714089e-01	3.127361489949035400e-01	3.149277859209604347e-01	3.162020704383041725e-01	3.194061433306977782e-01	3.219394689295999590e-01
1.616496552999999949e+04	3.092937041176024304e-01	3.110325156672700264e-01	3.131899296021526946e-01	3.144412073938062657e-01	3.176564312361110365e-01	3.202582700015729200e-01
1.615826754000000074e+04	3.076447548155569200e-01	3.093437080958053031e-01	3.114691104377775299e-01	3.126985633532410880e-01	3.159278801635414524e-01	3.186007257712001328e-01
1.615157531999999992e+04	3.060078622431739448e-01	3.076688942774362112e-01	3.097644667512100547e-01	3.109732637795012966e-01	3.142195797539956703e-01	3.169658954679687723e-01
1.614488885999999911e+04	3.043822524469516067e-01	3.060072696147707050e-01	3.080751625143076100e-01	3.092644587412830548e-01	3.125306417912351864e-01	3.153528585938249473e-01
1.613820815000000039e+04	3.027671823368730530e-01	3.043580591324246409e-01	3.064003897353217987e-01	3.075713253989511009e-01	3.108602028085216684e-01	3.137607175207069443e-01
1.613153318000000036e+04	3.011619392136108408e-01	3.027205171119005667e-01	3.047393682100260071e-01	3.058930678172666617e-01	3.092074240349372283e-01	3.121885975274184544e-01
1.612486393999999927e+04	2.995658402714374557e-01	3.010939266989994811e-01	3.030913452425998411e-01	3.042289167466299404e-01	3.075714913083165136e-01	3.106356468024405459e-01
1.611820044000000053e+04	2.979782368341282739e-01	2.994776043245799824e-01	3.014556002323105499e-01	3.025781343123404299e-01	3.059516197972994012e-01	3.091010409956295724e-01
1.611154264999999941e+04	2.963984995137445844e-01	2.978708847002570770e-01	2.998314295991382772e-01	3.009399988609699483e-01	3.043470392495756238e-01	3.075839693190191571e-01
1.610489057999999932e+04	2.948260367182199415e-01	2.962731397655777310e-01	2.982181660689021685e-01	2.993138244823745908e-01	3.027570132680603154e-01	3.060836528866291428e-01
1.609824421000000075e+04	2.932602774445833838e-01	2.946837612822685304e-01	2.966151611780420971e-01	2.976989434184150740e-01	3.011808221847784295e-01	3.045993285855604360e-01
1.609160354999999981e+04	2.917006848827899401e-01	2.931021747542642553e-01	2.950217994322503201e-01	2.960947203914831016e-01	2.996177771836900927e-01	3.031302624747266306e-01
1.608496857000000091e+04	2.901467393445105736e-01	2.915278221980313056e-01	2.934374810350798279e-01	2.945005352634534335e-01	2.980672034935543668e-01	3.016757340366476026e-01
1.607833928000000014e+04	2.885979564465429026e-01	2.899601806719915298e-01	2.918616406510818884e-01	2.929158019798437929e-01	2.965284589504355028e-01	3.002350536897475108e-01
1.607171565999999984e+04	2.870538700830345125e-01	2.883987451048655171e-01	2.902937302104639516e-01	2.913399513150740083e-01	2.950009173048312450e-01	2.988075471807434824e-01
1.606509771000000001e+04	2.855140435004610566e-01	2.868430395927831777e-01	2.887332303598215133e-01	2.897724424408016364e-01	2.934839795606152824e-01	2.973925662705869111e-01
1.605848543000000063e+04	2.839780639848494270e-01	2.852926120936672971e-01	2.871796452059455773e-01	2.882127576839138006e-01	2.919770689665219798e-01	2.959894840896366008e-01
1.605187880000000041e+04	2.824455375984445404e-01	2.837470291940554223e-01	2.856324971590809558e-01	2.866603973990594634e-01	2.904796261607648367e-01	2.945976906805816697e-01
1.604527781999999934e+04	2.809160978373920758e-01	2.822058849180222317e-01	2.840913358359395957e-01	2.851148889503834494e-01	2.889911179322461332e-01	2.932166012048127990e-01
1.603868247999999949e+04	2.793893980292259660e-01	2.806687931206649500e-01	2.825557305117029072e-01	2.835757791766548297e-01	2.875110300222282200e-01	2.918456492879640818e-01
1.603209276999999929e+04	2.778651130211997611e-01	2.791353892564719108e-01	2.810252719626002982e-01	2.820426362821408239e-01	2.860388690290842639e-01	2.904842888383956101e-01
1.602550869000000057e+04	2.763429408566346335e-01	2.776053321206445879e-01	2.794995742644962866e-01	2.805150516741884981e-01	2.845741642376408698e-01	2.891319957718645473e-01
1.601893022000000019e+04	2.748225952067379074e-01	2.760782962949328567e-01	2.779782673193518239e-01	2.789926325156149578e-01	2.831164605421975788e-01	2.877882615109509934e-01
1.601235736999999972e+04	2.733038163003480570e-01	2.745539831806531050e-01	2.764610079087114758e-01	2.774750128231424084e-01	2.816653291427751449e-01	2.864526028850333250e-01
1.600579011999999966e+04	2.717863564327032133e-01	2.730321064911855333e-01	2.749474652939406516e-01	2.759618390893391893e-01	2.802203538362963986e-01	2.851245495223995730e-01
1.599922847000000002e+04	2.702699909012754032e-01	2.715124032762336603e-01	2.734373322444674237e-01	2.744527813467896316e-01	2.787811416578998558e-01	2.838036536788815511e-01
1.599267240999999922e+04	2.687545104601506973e-01	2.699946263907628263e-01	2.719303175893215130e-01	2.729475257472251393e-01	2.773473158374222813e-01	2.824894837800013270e-01
1.598612194000000090e+04	2.672397253362842617e-01	2.684785485578414788e-01	2.704261502975456866e-01	2.714457786659240091e-01	2.759185197606212614e-01	2.811816280773080656e-01
1.597957703000000038e+04	2.657254553784998974e-01	2.669639525446617090e-01	2.689245697721888706e-01	2.699472570370424762e-01	2.744944078183838010e-01	2.798796862914580408e-01
1.597303770000000077e+04	2.642115479715819171e-01	2.654506491159205894e-01	2.674253436904946435e-01	2.684517061834690854e-01	2.730746623970695119e-01	2.785832851667329191e-01
1.596650393000000076e+04	2.626978566334200460e-01	2.639384556512122670e-01	2.659282468341493955e-01	2.669588787093942761e-01	2.716589738485775118e-01	2.772920601654880746e-01
1.595997572000000036e+04	2.611842543250480486e-01	2.624272094827439505e-01	2.644330743416664076e-01	2.654685477450656195e-01	2.702470531080087279e-01	2.760056670115792476e-01
1.595345305000000008e+04	2.596706236181348104e-01	2.609167580953128396e-01	2.629396320333152182e-01	2.639804973175575165e-01	2.688386225902279492e-01	2.747237733939575377e-01
1.594693591999999990e+04	2.581568654144492103e-01	2.594069678526343403e-01	2.614477450692795912e-01	2.624945309977667618e-01	2.674334244074733635e-01	2.734460664586377265e-01
1.594042432000000008e+04	2.566428914446435283e-01	2.578977165266936322e-01	2.599572505814825019e-01	2.610104645720928151e-01	2.660312134505146697e-01	2.721722465091178100e-01
1.593391826000000037e+04	2.551286307090454009e-01	2.563888997346858711e-01	2.584680040506803222e-01	2.595281324064037665e-01	2.646317634223064874e-01	2.709020324894400034e-01
1.592741770999999972e+04	2.536140149923978293e-01	2.548804165179734404e-01	2.569798650880342761e-01	2.580473733053551544e-01	2.632348535028117831e-01	2.696351498773504329e-01
1.592092266999999993e+04	2.520989946378667246e-01	2.533721850733495762e-01	2.554927129800256824e-01	2.565680459982322414e-01	2.618402829871646631e-01	2.683713439714964233e-01
1.591443313999999918e+04	2.505835310754853107e-01	2.518641353132125005e-01	2.540064393525814923e-01	2.550900218441030654e-01	2.604478644034656787e-01	2.671103736332952616e-01
1.590794909999999982e+04	2.490675916547887836e-01	2.503562037337460078e-01	2.525209431269609395e-01	2.536131798264770199e-01	2.590574188108233367e-01	2.658520070265440460e-01
1.590147055999999975e+04	2.475511608503105643e-01	2.488483445690113094e-01	2.510361415187029044e-01	2.521374174973241566e-01	2.576687861131513047e-01	2.645960309464780447e-01
1.589499750999999924e+04	2.460342281127918251e-01	2.473405177081383632e-01	2.495519581387136976e-01	2.506626391525518249e-01	2.562818139279978147e-01	2.633422407335858639e-01
1.588852993000000060e+04	2.445167897351513131e-01	2.458326905594500345e-01	2.480683248406246322e-01	2.491887576780202340e-01	2.548963593350271339e-01	2.620904418525125124e-01
1.588206782000000021e+04	2.429988554474748763e-01	2.443248446045983291e-01	2.465851881728091666e-01	2.477157009636887508e-01	2.535122949058399300e-01	2.608404553278754201e-01
1.587561117000000013e+04	2.414804409548632902e-01	2.428169679812046677e-01	2.451025020793381748e-01	2.462434046547369859e-01	2.521295018860990056e-01	2.595921115683649250e-01
1.586915998000000036e+04	2.399615722167271203e-01	2.413090597320632913e-01	2.436202320797128396e-01	2.447718163056570306e-01	2.507478740960147334e-01	2.583452538753583383e-01
1.586271423999999934e+04	2.384422803365285060e-01	2.398011247273982016e-01	2.421383502746027039e-01	2.433008904228454172e-01	2.493673132698332739e-01	2.570997342203271141e-01
1.585627393999999913e+04	2.369226035144274822e-01	2.382931756008981883e-01	2.406568372479558904e-01	2.418305903551562497e-01	2.479877308266030811e-01	2.558554148282635721e-01
1.584983907999999974e+04	2.354025890274478727e-01	2.367852347084805631e-01	2.391756839864920547e-01	2.403608901984578827e-01	2.466090496486519068e-01	2.546121697638603076e-01
1.584340964999999960e+04	2.338822881383026131e-01	2.352773290703621678e-01	2.376948869054826274e-01	2.388917698586766614e-01	2.452311994405431128e-01	2.533698807278558784e-01
1.583698564000000079e+04	2.323617580909709823e-01	2.337694923451312801e-01	2.362144497830310497e-01	2.374232169709741547e-01	2.438541185206459516e-01	2.521284386551540524e-01
1.583056704999999965e+04	2.308410641322361512e-01	2.322617668258694923e-01	2.347343857121311217e-01	2.359552288338953585e-01	2.424777556230192921e-01	2.508877453197872476e-01
1.582415386000000035e+04	2.293202720674924200e-01	2.307541960506741263e-01	2.332547098385902851e-01	2.344878052040860750e-01	2.411020631294722438e-01	2.496477072144651366e-01
1.581774608000000080e+04	2.277994597852357472e-01	2.292468362188083419e-01	2.317754505581978430e-01	2.330209593986668493e-01	2.397270074654574978e-01	2.484082449017364636e-01
1.581134368999999970e+04	2.262787027132645290e-01	2.277397417635874111e-01	2.302966353471035954e-01	2.315547042396564059e-01	2.383525559091153878e-01	2.471692811033849302e-01
1.580494669000000067e+04	2.247580853752311481e-01	2.262329767974097516e-01	2.288183019842955357e-01	2.300890631792425756e-01	2.369786870061255379e-01	2.459307500677890557e-01
1.579855507000000034e+04	2.232376939750493339e-01	2.247266077512332372e-01	2.273404913177772269e-01	2.286240631226794662e-01	2.356053838263106603e-01	2.446925914705226357e-01
1.579216883000000053e+04	2.217176208663706183e-01	2.232207077923136496e-01	2.258632515878749025e-01	2.271597387100532939e-01	2.342326379614800558e-01	2.434547539975467079e-01
1.578578794999999991e+04	2.201979571386839807e-01	2.217153494677815417e-01	2.243866311990068974e-01	2.256961251462881179e-01	2.328604427872680016e-01	2.422171892481515265e-01
1.577941243000000031e+04	2.186788018742057138e-01	2.202106138634201127e-01	2.229106876920367297e-01	2.242332670898989355e-01	2.314888017788605257e-01	2.409798592120813432e-01
1.577304226999999992e+04	2.171602571365801870e-01	2.187065856265160424e-01	2.214354828491023608e-01	2.227712137948210103e-01	2.301177239398556895e-01	2.397427321274677725e-01
1.576667746000000079e+04	2.156424253397891400e-01	2.172033503480122196e-01	2.199610801134231908e-01	2.213100165477974446e-01	2.287472213810946009e-01	2.385057802744592059e-01
1.576031797999999981e+04	2.141254090082669592e-01	2.157009943131441843e-01	2.184875443318332611e-01	2.198497284077802205e-01	2.273773090562373200e-01	2.372689797124992728e-01
1.575396384000000035e+04	2.126093200934675298e-01	2.141996137151936375e-01	2.170149507783915299e-01	2.183904131421757489e-01	2.260080131267390990e-01	2.360323178116238985e-01
1.574761503000000084e+04	2.110942678303980025e-01	2.126993026164780420e-01	2.155433733329131518e-01	2.169321335052389887e-01	2.246393599481470715e-01	2.347957832893327879e-01
1.574127153999999973e+04	2.095803632978410491e-01	2.112001574520448732e-01	2.140728888845927214e-01	2.154749555958902774e-01	2.232713801379078988e-01	2.335593698599696122e-01
1.573493336000000090e+04	2.080677192184131330e-01	2.097022768188255004e-01	2.126035771113752582e-01	2.140189486324882706e-01	2.219041083447984564e-01	2.323230760052240607e-01
1.572860049000000072e+04	2.065564521530860731e-01	2.082057636358805586e-01	2.111355225853232265e-01	2.125641870324425087e-01	2.205375851836001433e-01	2.310869067038737457e-01
1.572227291999999943e+04	2.050466775436458056e-01	2.067107202224892082e-01	2.096688099307412734e-01	2.111107456074596267e-01	2.191718527040234787e-01	2.298508693141390336e-01
1.571595065000000068e+04	2.035385143083625337e-01	2.052172528362854742e-01	2.082035282622122507e-01	2.096587039546360665e-01	2.178069584963970851e-01	2.286149772674236080e-01
1.570963365999999951e+04	2.020320775165062310e-01	2.037254644064945275e-01	2.067397640411877680e-01	2.082081393707454764e-01	2.164429490124191724e-01	2.273792440006455473e-01
1.570332194999999956e+04	2.005274877687508450e-01	2.022354638103512070e-01	2.052776101634876671e-01	2.067591358507304411e-01	2.150798780044009817e-01	2.261436905778313189e-01
1.569701552000000083e+04	1.990248662688295367e-01	2.007473609805142944e-01	2.038171611459509980e-01	2.053117793111081668e-01	2.137178020187261163e-01	2.249083415928913865e-01
1.569071435000000019e+04	1.975243299132670716e-01	1.992612620297228576e-01	2.023585083273375940e-01	2.038661528268291556e-01	2.123567758919280568e-01	2.236732210622087436e-01
1.568441844999999921e+04	1.960260030603050430e-01	1.977772808940721216e-01	2.009017512823370044e-01	2.024223479362748379e-01	2.109968633730338328e-01	2.224383620424300045e-01
1.567812780000000021e+04	1.945300031075402059e-01	1.962955250373562277e-01	1.994469837764213382e-01	2.009804507146412955e-01	2.096381239931518203e-01	2.212037946957766121e-01
1.567184238999999980e+04	1.930364498912886806e-01	1.948161047479637364e-01	1.979943028773281655e-01	1.995405507970740011e-01	2.082806215408365413e-01	2.199695539613904238e-01
1.566556222999999954e+04	1.915454679289575746e-01	1.933391353492081022e-01	1.965438111143298916e-01	1.981027435128338010e-01	2.069244260623260556e-01	2.187356813638778874e-01
1.565928730999999971e+04	1.900571767969335135e-01	1.918647276568260507e-01	1.950956070952503951e-01	1.966671205781598541e-01	2.055696050689251597e-01	2.175022170012871625e-01
1.565301761000000079e+04	1.885716934105980680e-01	1.903929902250697803e-01	1.936497876967659404e-01	1.952337722597616010e-01	2.042162255515916902e-01	2.162692013504257382e-01
1.564675312999999915e+04	1.870891390293233925e-01	1.889240362756451352e-01	1.922064548583874988e-01	1.938027941034603518e-01	2.028643603157113118e-01	2.150366810201640999e-01
1.564049387000000024e+04	1.856096344048130953e-01	1.874579788809909997e-01	1.907657108400299673e-01	1.923742822268553199e-01	2.015140835245338158e-01	2.138047046812387442e-01
1.563423982000000069e+04	1.841332973259468264e-01	1.859949285205375613e-01	1.893276558076549265e-01	1.909483309188044764e-01	2.001654684112049998e-01	2.125733209601711471e-01
1.562799097000000074e+04	1.826602449001137052e-01	1.845349953303483947e-01	1.878923900309432404e-01	1.895250348116419570e-01	1.988185893119142900e-01	2.113425802743076065e-01
1.562174731000000065e+04	1.811905934686939279e-01	1.830782890091160742e-01	1.864600137789884371e-01	1.881044887714320712e-01	1.974735215451664805e-01	2.101125347054937920e-01
1.561550885000000017e+04	1.797244632235934780e-01	1.816249233847509748e-01	1.850306318003513140e-01	1.866867923353926761e-01	1.961303456007115475e-01	2.088832418198338925e-01
1.560927556000000004e+04	1.782619640263583827e-01	1.801750023474572582e-01	1.836043394773387571e-01	1.852720359734765787e-01	1.947891341083188566e-01	2.076547527276624283e-01
1.560304745999999977e+04	1.768032164772560810e-01	1.787286407265034627e-01	1.821812433482963012e-01	1.838603214374174566e-01	1.934499711044868620e-01	2.064271297057514998e-01
1.559682452000000012e+04	1.753483283855101771e-01	1.772859409534975339e-01	1.807614381401720371e-01	1.824517389731422634e-01	1.921129304135585913e-01	2.052004263805756179e-01
1.559060675000000083e+04	1.738974157947710542e-01	1.758470138996539311e-01	1.793450272586691596e-01	1.810463876407737149e-01	1.907780949046131158e-01	2.039747053629160090e-01
1.558439413000000059e+04	1.724505865474267596e-01	1.744119625696013698e-01	1.779321067315250138e-01	1.796443593796718807e-01	1.894455413539266053e-01	2.027500243494808341e-01
