Wavenumber	Major Gaussian	Minor Gaussian
1.254543958999999995e+04	5.016112604186486218e-31	1.092858052389907257e-05
1.254149644000000080e+04	4.462881492190458881e-31	1.070682946213370168e-05
1.253755589999999938e+04	3.970584075562261052e-31	1.048950933245226613e-05
1.253361795999999958e+04	3.532517794503359693e-31	1.027653288740643538e-05
1.252968262999999934e+04	3.142718291887398157e-31	1.006781562206332387e-05
1.252574990000000071e+04	2.795874268585020111e-31	9.863273579937423277e-06
1.252181976000000031e+04	2.487258161346161787e-31	9.662824435062468534e-06
1.251789221999999972e+04	2.212663382915695352e-31	9.466388451403159987e-06
1.251396726999999919e+04	1.968344198238642493e-31	9.273886413612418374e-06
1.251004491000000053e+04	1.750967298522495060e-31	9.085241123639003404e-06
1.250612513000000035e+04	1.557565341648996020e-31	8.900376391015033100e-06
1.250220794000000024e+04	1.385498234278503973e-31	8.719218424849539543e-06
