Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.963078186999999889e+04	7.300000000000000065e-03	5.219999999999999814e-03	-2.080000000000000251e-03	1.112999999999999753e-02	3.829999999999998336e-03	5.909999999999998588e-03
1.962076904999999897e+04	7.049999999999999843e-03	4.579999999999999870e-03	-2.469999999999999973e-03	1.094000000000000181e-02	3.890000000000001096e-03	6.360000000000001069e-03
1.961076675999999861e+04	6.850000000000000186e-03	4.200000000000000608e-03	-2.649999999999999578e-03	1.072999999999999995e-02	3.879999999999999769e-03	6.529999999999999347e-03
1.960077497999999832e+04	6.720000000000000279e-03	4.119999999999998663e-03	-2.600000000000001615e-03	1.047999999999999800e-02	3.759999999999997719e-03	6.359999999999999334e-03
1.959079371000000174e+04	6.729999999999999871e-03	4.380000000000000213e-03	-2.349999999999999659e-03	1.023000000000000125e-02	3.500000000000001374e-03	5.850000000000001033e-03
1.958082290999999896e+04	6.859999999999999779e-03	4.910000000000001169e-03	-1.949999999999998609e-03	9.960000000000000103e-03	3.100000000000000325e-03	5.049999999999998934e-03
1.957086258000000089e+04	7.150000000000000105e-03	5.680000000000001020e-03	-1.469999999999999085e-03	9.750000000000001721e-03	2.600000000000001615e-03	4.070000000000000701e-03
1.956091269000000102e+04	7.539999999999999827e-03	6.609999999999999556e-03	-9.300000000000002709e-04	9.630000000000001406e-03	2.090000000000001579e-03	3.020000000000001850e-03
1.955097323999999935e+04	8.009999999999999759e-03	7.640000000000000957e-03	-3.699999999999988021e-04	9.649999999999998856e-03	1.639999999999999097e-03	2.009999999999997899e-03
1.954104420000000027e+04	8.520000000000001530e-03	8.700000000000001135e-03	1.799999999999996048e-04	9.849999999999999381e-03	1.329999999999997851e-03	1.149999999999998246e-03
1.953112556000000041e+04	9.020000000000000240e-03	9.709999999999999881e-03	6.899999999999996414e-04	1.021000000000000033e-02	1.190000000000000085e-03	5.000000000000004441e-04
1.952121730000000025e+04	9.470000000000000986e-03	1.064999999999999801e-02	1.179999999999997023e-03	1.075000000000000087e-02	1.279999999999999888e-03	1.000000000000028644e-04
1.951131941000000006e+04	9.860000000000000708e-03	1.147000000000000103e-02	1.610000000000000320e-03	1.141999999999999960e-02	1.559999999999998888e-03	-5.000000000000143219e-05
1.950143187000000034e+04	1.017999999999999808e-02	1.213999999999999801e-02	1.959999999999999937e-03	1.217999999999999985e-02	2.000000000000001776e-03	4.000000000000183964e-05
1.949155466000000160e+04	1.042999999999999830e-02	1.261999999999999927e-02	2.190000000000000974e-03	1.295999999999999930e-02	2.530000000000000998e-03	3.400000000000000244e-04
1.948168777000000046e+04	1.059999999999999831e-02	1.286999999999999950e-02	2.270000000000001183e-03	1.369000000000000078e-02	3.090000000000002467e-03	8.200000000000012834e-04
1.947183118000000104e+04	1.071000000000000077e-02	1.287999999999999909e-02	2.169999999999998319e-03	1.430000000000000021e-02	3.589999999999999442e-03	1.420000000000001122e-03
1.946198487999999998e+04	1.077000000000000179e-02	1.265000000000000152e-02	1.879999999999999727e-03	1.478000000000000147e-02	4.009999999999999676e-03	2.129999999999999949e-03
1.945214884000000166e+04	1.078999999999999924e-02	1.220000000000000077e-02	1.410000000000001530e-03	1.508000000000000139e-02	4.290000000000002145e-03	2.880000000000000615e-03
1.944232305999999880e+04	1.076999999999999832e-02	1.158999999999999961e-02	8.200000000000012834e-04	1.522000000000000089e-02	4.450000000000002565e-03	3.630000000000001281e-03
1.943250750999999946e+04	1.071000000000000077e-02	1.089999999999999997e-02	1.899999999999991973e-04	1.523000000000000048e-02	4.519999999999999712e-03	4.330000000000000515e-03
1.942270218999999997e+04	1.064999999999999974e-02	1.023999999999999910e-02	-4.100000000000006417e-04	1.519000000000000211e-02	4.540000000000002367e-03	4.950000000000003009e-03
1.941290707000000111e+04	1.057999999999999913e-02	9.700000000000000289e-03	-8.799999999999988387e-04	1.515000000000000027e-02	4.570000000000001145e-03	5.449999999999999983e-03
1.940312213999999949e+04	1.053000000000000116e-02	9.369999999999999857e-03	-1.160000000000001308e-03	1.521000000000000130e-02	4.680000000000000132e-03	5.840000000000001440e-03
1.939334737999999925e+04	1.051999999999999984e-02	9.280000000000001789e-03	-1.239999999999998048e-03	1.541000000000000182e-02	4.890000000000001984e-03	6.130000000000000032e-03
1.938358279000000039e+04	1.051999999999999810e-02	9.409999999999998227e-03	-1.109999999999999876e-03	1.574000000000000052e-02	5.220000000000002416e-03	6.330000000000002292e-03
1.937382833000000028e+04	1.056999999999999780e-02	9.740000000000000394e-03	-8.299999999999974065e-04	1.619999999999999912e-02	5.630000000000003058e-03	6.460000000000000464e-03
1.936408399999999892e+04	1.062999999999999882e-02	1.017999999999999981e-02	-4.499999999999990119e-04	1.671000000000000263e-02	6.080000000000002069e-03	6.530000000000001081e-03
1.935434977000000072e+04	1.069000000000000158e-02	1.064999999999999974e-02	-4.000000000000183964e-05	1.716000000000000164e-02	6.470000000000000057e-03	6.510000000000001896e-03
1.934462565000000177e+04	1.070000000000000118e-02	1.105000000000000079e-02	3.499999999999996170e-04	1.744000000000000064e-02	6.739999999999999464e-03	6.389999999999999847e-03
1.933491159999999945e+04	1.064999999999999974e-02	1.132000000000000020e-02	6.700000000000004563e-04	1.745999999999999983e-02	6.810000000000000081e-03	6.139999999999999625e-03
1.932520761000000130e+04	1.049000000000000106e-02	1.140999999999999827e-02	9.199999999999972089e-04	1.714000000000000246e-02	6.649999999999999661e-03	5.730000000000002452e-03
1.931551367000000027e+04	1.024000000000000084e-02	1.135000000000000071e-02	1.109999999999999876e-03	1.651999999999999996e-02	6.279999999999997390e-03	5.169999999999997514e-03
1.930582977000000028e+04	9.880000000000001628e-03	1.114000000000000233e-02	1.260000000000000703e-03	1.565000000000000419e-02	5.770000000000000823e-03	4.510000000000000120e-03
1.929615587999999843e+04	9.449999999999998332e-03	1.082999999999999761e-02	1.379999999999999283e-03	1.467000000000000075e-02	5.220000000000002416e-03	3.840000000000003133e-03
1.928649198999999862e+04	8.999999999999999320e-03	1.047000000000000187e-02	1.470000000000002555e-03	1.375000000000000007e-02	4.750000000000000749e-03	3.279999999999998195e-03
1.927683809000000110e+04	8.590000000000002148e-03	1.011999999999999879e-02	1.529999999999996640e-03	1.307000000000000002e-02	4.479999999999997873e-03	2.950000000000001232e-03
1.926719414999999935e+04	8.289999999999998759e-03	9.799999999999999684e-03	1.510000000000000925e-03	1.276000000000000051e-02	4.470000000000001750e-03	2.960000000000000825e-03
1.925756017000000065e+04	8.149999999999999259e-03	9.529999999999998542e-03	1.379999999999999283e-03	1.291999999999999919e-02	4.769999999999999934e-03	3.390000000000000652e-03
1.924793612999999823e+04	8.220000000000001611e-03	9.340000000000001079e-03	1.119999999999999468e-03	1.355999999999999914e-02	5.339999999999997526e-03	4.219999999999998058e-03
1.923832200999999986e+04	8.519999999999998061e-03	9.249999999999999542e-03	7.300000000000014810e-04	1.460000000000000013e-02	6.080000000000002069e-03	5.350000000000000588e-03
1.922871779999999853e+04	9.030000000000001567e-03	9.269999999999998727e-03	2.399999999999971600e-04	1.589999999999999747e-02	6.869999999999997636e-03	6.630000000000000476e-03
1.921912349000000177e+04	9.720000000000001208e-03	9.450000000000001801e-03	-2.699999999999994071e-04	1.730000000000000288e-02	7.579999999999999932e-03	7.849999999999999339e-03
1.920953904999999941e+04	1.049999999999999892e-02	9.770000000000000906e-03	-7.299999999999980116e-04	1.857999999999999929e-02	8.080000000000000376e-03	8.809999999999998388e-03
1.919996446999999898e+04	1.129999999999999928e-02	1.026999999999999962e-02	-1.029999999999999666e-03	1.963999999999999774e-02	8.340000000000000191e-03	9.369999999999999857e-03
1.919039975000000049e+04	1.201999999999999943e-02	1.089000000000000037e-02	-1.129999999999999061e-03	2.033999999999999697e-02	8.319999999999997536e-03	9.449999999999996597e-03
1.918084485000000132e+04	1.259999999999999835e-02	1.161000000000000053e-02	-9.899999999999978262e-04	2.070000000000000312e-02	8.100000000000003031e-03	9.090000000000000857e-03
1.917129977000000144e+04	1.295999999999999930e-02	1.234999999999999987e-02	-6.099999999999994316e-04	2.073999999999999802e-02	7.779999999999998722e-03	8.389999999999998154e-03
1.916176449000000139e+04	1.308000000000000135e-02	1.303999999999999951e-02	-4.000000000000183964e-05	2.057999999999999760e-02	7.499999999999996253e-03	7.539999999999998093e-03
1.915223900000000140e+04	1.300000000000000114e-02	1.361000000000000057e-02	6.099999999999994316e-04	2.033000000000000085e-02	7.329999999999999710e-03	6.720000000000000279e-03
1.914272327999999834e+04	1.274999999999999918e-02	1.400999999999999988e-02	1.260000000000000703e-03	2.011999999999999900e-02	7.370000000000001550e-03	6.110000000000000847e-03
1.913321731999999975e+04	1.243000000000000008e-02	1.422000000000000000e-02	1.789999999999999925e-03	2.002000000000000307e-02	7.590000000000002994e-03	5.800000000000003070e-03
1.912372109999999884e+04	1.211999999999999883e-02	1.425999999999999837e-02	2.139999999999999541e-03	2.007999999999999716e-02	7.959999999999998327e-03	5.819999999999998785e-03
1.911423460999999952e+04	1.191000000000000045e-02	1.418000000000000163e-02	2.270000000000001183e-03	2.026999999999999982e-02	8.359999999999999376e-03	6.089999999999998193e-03
1.910475782999999865e+04	1.184999999999999942e-02	1.405999999999999958e-02	2.210000000000000159e-03	2.055000000000000229e-02	8.700000000000002870e-03	6.490000000000002711e-03
1.909529074000000037e+04	1.195999999999999841e-02	1.396000000000000019e-02	2.000000000000001776e-03	2.080999999999999864e-02	8.850000000000000228e-03	6.849999999999998451e-03
1.908583334000000104e+04	1.225000000000000047e-02	1.396000000000000019e-02	1.709999999999999715e-03	2.097999999999999865e-02	8.729999999999998178e-03	7.019999999999998463e-03
1.907638560000000143e+04	1.260999999999999968e-02	1.405999999999999958e-02	1.449999999999999900e-03	2.096999999999999559e-02	8.359999999999995907e-03	6.909999999999996007e-03
1.906694752000000153e+04	1.298999999999999808e-02	1.424999999999999878e-02	1.260000000000000703e-03	2.077000000000000027e-02	7.780000000000002192e-03	6.520000000000001489e-03
1.905751907999999821e+04	1.328000000000000014e-02	1.447000000000000022e-02	1.190000000000000085e-03	2.036000000000000310e-02	7.080000000000002958e-03	5.890000000000002872e-03
1.904810024999999951e+04	1.336999999999999994e-02	1.466000000000000289e-02	1.290000000000002950e-03	1.976999999999999938e-02	6.399999999999999439e-03	5.109999999999996489e-03
1.903869104000000152e+04	1.324000000000000177e-02	1.476000000000000228e-02	1.520000000000000517e-03	1.909999999999999892e-02	5.859999999999997156e-03	4.339999999999996638e-03
1.902929142000000138e+04	1.287999999999999909e-02	1.473000000000000351e-02	1.850000000000004419e-03	1.840999999999999928e-02	5.530000000000000193e-03	3.679999999999995774e-03
1.901990137999999934e+04	1.231000000000000150e-02	1.456000000000000349e-02	2.250000000000001998e-03	1.780000000000000332e-02	5.490000000000001823e-03	3.239999999999999825e-03
1.901052089999999953e+04	1.163000000000000145e-02	1.430000000000000021e-02	2.669999999999998763e-03	1.732999999999999818e-02	5.699999999999996736e-03	3.029999999999997973e-03
1.900114996999999858e+04	1.095000000000000140e-02	1.403000000000000080e-02	3.079999999999999405e-03	1.709000000000000102e-02	6.139999999999999625e-03	3.060000000000000220e-03
1.899178858000000037e+04	1.037999999999999687e-02	1.384000000000000161e-02	3.460000000000004738e-03	1.708000000000000143e-02	6.700000000000004563e-03	3.239999999999999825e-03
1.898243671000000177e+04	1.003000000000000419e-02	1.381000000000000283e-02	3.779999999999998639e-03	1.734000000000000125e-02	7.309999999999997056e-03	3.529999999999998417e-03
1.897309433999999965e+04	9.940000000000000918e-03	1.400000000000000203e-02	4.060000000000001108e-03	1.781000000000000291e-02	7.870000000000001994e-03	3.810000000000000886e-03
1.896376147000000128e+04	1.013000000000000012e-02	1.442000000000000226e-02	4.290000000000002145e-03	1.845999999999999724e-02	8.329999999999997129e-03	4.039999999999994984e-03
1.895443807000000015e+04	1.058999999999999872e-02	1.504000000000000128e-02	4.450000000000002565e-03	1.925999999999999587e-02	8.669999999999997153e-03	4.219999999999994589e-03
1.894512413000000015e+04	1.123000000000000040e-02	1.577000000000000277e-02	4.540000000000002367e-03	2.012999999999999859e-02	8.899999999999998190e-03	4.359999999999995823e-03
1.893581965000000127e+04	1.194999999999999882e-02	1.651000000000000037e-02	4.560000000000001552e-03	2.100000000000000130e-02	9.050000000000002487e-03	4.490000000000000935e-03
1.892652459000000090e+04	1.267000000000000071e-02	1.716999999999999776e-02	4.499999999999997058e-03	2.181999999999999912e-02	9.149999999999998412e-03	4.650000000000001354e-03
1.891723895999999877e+04	1.328999999999999626e-02	1.763999999999999596e-02	4.349999999999999700e-03	2.251999999999999835e-02	9.230000000000002092e-03	4.880000000000002391e-03
1.890796272999999928e+04	1.372999999999999915e-02	1.786000000000000087e-02	4.130000000000001725e-03	2.305000000000000104e-02	9.320000000000001894e-03	5.190000000000000169e-03
1.889869589999999880e+04	1.396000000000000019e-02	1.784000000000000169e-02	3.880000000000001503e-03	2.339000000000000107e-02	9.430000000000000882e-03	5.549999999999999378e-03
1.888943844000000172e+04	1.398999999999999896e-02	1.761000000000000412e-02	3.620000000000005158e-03	2.352999999999999883e-02	9.539999999999999869e-03	5.919999999999994711e-03
1.888019034000000102e+04	1.383999999999999814e-02	1.723000000000000226e-02	3.390000000000004121e-03	2.350999999999999618e-02	9.669999999999998042e-03	6.279999999999993920e-03
1.887095159000000058e+04	1.357999999999999832e-02	1.681999999999999815e-02	3.239999999999999825e-03	2.336999999999999841e-02	9.790000000000000091e-03	6.550000000000000266e-03
1.886172218000000066e+04	1.326999999999999708e-02	1.644999999999999934e-02	3.180000000000002269e-03	2.316000000000000003e-02	9.890000000000002955e-03	6.710000000000000686e-03
1.885250207999999839e+04	1.299000000000000155e-02	1.623999999999999749e-02	3.249999999999995948e-03	2.298000000000000043e-02	9.989999999999998881e-03	6.740000000000002933e-03
1.884329130000000077e+04	1.278999999999999582e-02	1.619999999999999912e-02	3.410000000000003306e-03	2.287000000000000144e-02	1.008000000000000562e-02	6.670000000000002316e-03
1.883408980000000156e+04	1.274000000000000132e-02	1.635999999999999954e-02	3.619999999999998219e-03	2.287000000000000144e-02	1.013000000000000012e-02	6.510000000000001896e-03
1.882489758000000074e+04	1.285999999999999990e-02	1.668999999999999997e-02	3.830000000000000071e-03	2.300999999999999920e-02	1.014999999999999930e-02	6.319999999999999230e-03
1.881571462999999858e+04	1.314999999999999850e-02	1.711999999999999980e-02	3.970000000000001306e-03	2.327000000000000249e-02	1.012000000000000399e-02	6.150000000000002687e-03
1.880654091999999946e+04	1.357999999999999832e-02	1.755999999999999575e-02	3.979999999999997429e-03	2.359999999999999945e-02	1.002000000000000113e-02	6.040000000000003699e-03
1.879737644999999975e+04	1.410999999999999754e-02	1.793000000000000149e-02	3.820000000000003948e-03	2.393999999999999601e-02	9.829999999999998461e-03	6.009999999999994513e-03
1.878822120999999970e+04	1.467999999999999861e-02	1.814999999999999947e-02	3.470000000000000862e-03	2.423999999999999766e-02	9.559999999999999054e-03	6.089999999999998193e-03
1.877907517000000007e+04	1.523000000000000395e-02	1.817999999999999824e-02	2.949999999999994293e-03	2.443999999999999992e-02	9.209999999999995968e-03	6.260000000000001674e-03
1.876993832000000111e+04	1.571999999999999786e-02	1.802000000000000129e-02	2.300000000000003431e-03	2.453999999999999931e-02	8.820000000000001450e-03	6.519999999999998019e-03
1.876081065999999919e+04	1.609000000000000014e-02	1.771000000000000352e-02	1.620000000000003382e-03	2.452000000000000013e-02	8.429999999999999993e-03	6.809999999999996612e-03
1.875169215999999869e+04	1.631999999999999770e-02	1.733999999999999778e-02	1.020000000000000073e-03	2.443999999999999992e-02	8.120000000000002216e-03	7.100000000000002143e-03
1.874258281999999963e+04	1.642000000000000057e-02	1.701000000000000081e-02	5.900000000000002465e-04	2.435000000000000012e-02	7.929999999999999549e-03	7.339999999999999303e-03
1.873348260999999911e+04	1.641000000000000444e-02	1.683000000000000121e-02	4.199999999999967648e-04	2.431000000000000175e-02	7.899999999999997302e-03	7.480000000000000537e-03
1.872439153000000078e+04	1.633000000000000076e-02	1.685999999999999652e-02	5.299999999999957523e-04	2.436999999999999930e-02	8.039999999999998537e-03	7.510000000000002784e-03
1.871530956000000151e+04	1.621000000000000218e-02	1.716999999999999776e-02	9.599999999999955791e-04	2.455999999999999850e-02	8.349999999999996314e-03	7.390000000000000735e-03
1.870623669000000154e+04	1.610000000000000320e-02	1.770000000000000046e-02	1.599999999999997258e-03	2.487000000000000322e-02	8.770000000000000018e-03	7.170000000000002760e-03
1.869717291000000114e+04	1.602999999999999911e-02	1.842000000000000234e-02	2.390000000000003233e-03	2.526000000000000120e-02	9.230000000000002092e-03	6.839999999999998859e-03
1.868811819000000105e+04	1.599999999999999686e-02	1.921000000000000138e-02	3.210000000000004516e-03	2.567999999999999797e-02	9.680000000000001104e-03	6.469999999999996587e-03
1.867907253000000128e+04	1.600999999999999646e-02	1.994999999999999551e-02	3.939999999999999059e-03	2.608999999999999514e-02	1.007999999999999868e-02	6.139999999999999625e-03
1.867003591999999844e+04	1.607000000000000095e-02	2.052999999999999964e-02	4.459999999999998688e-03	2.645000000000000129e-02	1.038000000000000034e-02	5.920000000000001650e-03
1.866100833000000057e+04	1.616000000000000075e-02	2.088999999999999885e-02	4.729999999999998095e-03	2.675999999999999907e-02	1.059999999999999831e-02	5.870000000000000218e-03
1.865198976000000039e+04	1.628999999999999893e-02	2.101999999999999702e-02	4.729999999999998095e-03	2.706000000000000072e-02	1.077000000000000179e-02	6.040000000000003699e-03
1.864298020000000179e+04	1.646999999999999853e-02	2.097000000000000253e-02	4.500000000000003997e-03	2.740000000000000074e-02	1.093000000000000221e-02	6.429999999999998217e-03
1.863397961999999825e+04	1.671999999999999875e-02	2.083000000000000129e-02	4.110000000000002540e-03	2.781999999999999751e-02	1.109999999999999876e-02	6.989999999999996216e-03
1.862498802000000069e+04	1.707999999999999796e-02	2.072999999999999843e-02	3.650000000000000466e-03	2.839999999999999469e-02	1.131999999999999673e-02	7.669999999999996265e-03
1.861600537999999869e+04	1.755000000000000310e-02	2.076000000000000068e-02	3.209999999999997577e-03	2.912000000000000699e-02	1.157000000000000389e-02	8.360000000000006315e-03
1.860703168999999980e+04	1.813000000000000028e-02	2.099000000000000171e-02	2.860000000000001430e-03	2.994000000000000133e-02	1.181000000000000105e-02	8.949999999999999623e-03
1.859806694000000061e+04	1.879000000000000115e-02	2.141000000000000542e-02	2.620000000000004270e-03	3.078000000000000874e-02	1.199000000000000760e-02	9.370000000000003326e-03
1.858911111000000164e+04	1.949000000000000038e-02	2.196000000000000035e-02	2.469999999999999973e-03	3.152000000000000635e-02	1.203000000000000597e-02	9.560000000000005993e-03
1.858016417999999976e+04	2.013000000000000206e-02	2.253000000000000141e-02	2.399999999999999356e-03	3.202000000000000679e-02	1.189000000000000473e-02	9.490000000000005376e-03
1.857122615999999834e+04	2.068000000000000393e-02	2.299000000000000349e-02	2.309999999999999554e-03	3.219000000000001027e-02	1.151000000000000634e-02	9.200000000000006783e-03
1.856229702000000179e+04	2.106999999999999845e-02	2.323000000000000065e-02	2.160000000000002196e-03	3.199000000000000454e-02	1.092000000000000609e-02	8.760000000000003895e-03
1.855337673999999970e+04	2.124000000000000193e-02	2.316000000000000003e-02	1.919999999999998097e-03	3.141000000000000736e-02	1.017000000000000542e-02	8.250000000000007327e-03
1.854446532999999908e+04	2.122999999999999887e-02	2.281000000000000388e-02	1.580000000000005012e-03	3.059999999999999526e-02	9.369999999999996387e-03	7.789999999999991376e-03
1.853556275000000096e+04	2.104999999999999927e-02	2.222000000000000364e-02	1.170000000000004370e-03	2.965999999999999193e-02	8.609999999999992659e-03	7.439999999999988289e-03
1.852666901000000144e+04	2.076999999999999680e-02	2.154999999999999971e-02	7.800000000000029132e-04	2.878999999999999615e-02	8.019999999999999352e-03	7.239999999999996438e-03
1.851778408000000127e+04	2.048999999999999433e-02	2.094999999999999640e-02	4.600000000000020739e-04	2.814999999999999447e-02	7.660000000000000142e-03	7.199999999999998068e-03
1.850890796000000046e+04	2.024999999999999717e-02	2.053999999999999576e-02	2.899999999999985922e-04	2.783000000000000057e-02	7.580000000000003402e-03	7.290000000000004809e-03
1.850004061999999976e+04	2.011999999999999206e-02	2.045000000000000290e-02	3.300000000000108402e-04	2.787999999999999506e-02	7.760000000000003006e-03	7.429999999999992166e-03
1.849118206999999893e+04	2.013000000000000206e-02	2.070999999999999924e-02	5.799999999999971845e-04	2.826000000000000040e-02	8.129999999999998339e-03	7.550000000000001155e-03
1.848233227999999872e+04	2.024000000000000105e-02	2.124000000000000193e-02	1.000000000000000888e-03	2.883999999999999758e-02	8.599999999999996536e-03	7.599999999999995648e-03
1.847349123999999938e+04	2.045000000000000290e-02	2.197999999999999260e-02	1.529999999999989702e-03	2.950000000000000538e-02	9.050000000000002487e-03	7.520000000000012785e-03
1.846465894000000117e+04	2.068999999999999312e-02	2.278000000000000164e-02	2.090000000000008518e-03	3.005000000000000032e-02	9.360000000000007203e-03	7.269999999999998685e-03
1.845583536000000095e+04	2.094000000000000722e-02	2.352000000000000618e-02	2.579999999999998961e-03	3.041999999999999565e-02	9.479999999999988436e-03	6.899999999999989475e-03
1.844702049999999872e+04	2.116999999999999438e-02	2.412000000000000255e-02	2.950000000000008171e-03	3.054999999999999383e-02	9.379999999999999449e-03	6.429999999999991278e-03
1.843821433999999863e+04	2.137000000000000011e-02	2.452000000000000013e-02	3.150000000000000022e-03	3.044000000000000872e-02	9.070000000000008611e-03	5.920000000000008589e-03
1.842941686000000118e+04	2.158000000000000196e-02	2.477000000000000035e-02	3.189999999999998392e-03	3.021000000000000074e-02	8.629999999999998783e-03	5.440000000000000391e-03
1.842062805999999910e+04	2.181000000000000300e-02	2.492000000000000465e-02	3.110000000000001652e-03	2.997000000000000358e-02	8.160000000000000586e-03	5.049999999999998934e-03
1.841184792000000016e+04	2.207999999999999546e-02	2.503999999999999976e-02	2.960000000000004294e-03	2.983000000000000235e-02	7.750000000000006883e-03	4.790000000000002589e-03
1.840307643000000098e+04	2.240999999999999936e-02	2.520999999999999630e-02	2.799999999999996936e-03	2.989999999999999603e-02	7.489999999999996660e-03	4.689999999999999725e-03
1.839431356999999844e+04	2.276000000000000245e-02	2.544000000000000428e-02	2.680000000000001825e-03	3.021000000000000074e-02	7.449999999999998290e-03	4.769999999999996465e-03
1.838555933999999979e+04	2.310999999999999860e-02	2.574000000000000593e-02	2.630000000000007332e-03	3.072000000000000425e-02	7.610000000000005649e-03	4.979999999999998317e-03
1.837681371999999828e+04	2.339000000000000801e-02	2.601000000000000534e-02	2.619999999999997331e-03	3.135000000000000286e-02	7.959999999999994857e-03	5.339999999999997526e-03
1.836807669000000169e+04	2.358000000000000373e-02	2.621999999999999331e-02	2.639999999999989577e-03	3.198999999999999067e-02	8.409999999999986930e-03	5.769999999999997353e-03
1.835934824999999910e+04	2.362000000000000210e-02	2.627000000000000168e-02	2.649999999999999578e-03	3.247999999999999499e-02	8.859999999999992881e-03	6.209999999999993303e-03
1.835062839000000167e+04	2.351999999999999924e-02	2.610999999999999432e-02	2.589999999999995084e-03	3.275000000000000133e-02	9.230000000000002092e-03	6.640000000000007008e-03
1.834191707999999926e+04	2.330000000000000127e-02	2.577000000000000124e-02	2.469999999999999973e-03	3.273000000000000909e-02	9.430000000000007820e-03	6.960000000000007847e-03
1.833321431999999913e+04	2.301999999999999880e-02	2.530999999999999917e-02	2.290000000000000369e-03	3.243000000000000049e-02	9.410000000000001696e-03	7.120000000000001328e-03
1.832452009000000180e+04	2.276999999999999857e-02	2.484000000000000097e-02	2.070000000000002394e-03	3.193999999999999617e-02	9.169999999999997597e-03	7.099999999999995204e-03
1.831583438999999998e+04	2.262000000000000122e-02	2.451000000000000401e-02	1.890000000000002789e-03	3.135000000000000286e-02	8.730000000000001648e-03	6.839999999999998859e-03
1.830715720000000147e+04	2.262999999999999734e-02	2.441999999999999726e-02	1.789999999999999925e-03	3.079999999999999405e-02	8.169999999999996709e-03	6.379999999999996785e-03
1.829848849999999948e+04	2.280000000000000082e-02	2.466000000000000136e-02	1.860000000000000542e-03	3.039000000000000035e-02	7.589999999999999525e-03	5.729999999999998983e-03
1.828982829000000129e+04	2.314999999999999003e-02	2.523999999999999855e-02	2.090000000000008518e-03	3.022999999999999299e-02	7.080000000000002958e-03	4.989999999999994440e-03
1.828117655000000013e+04	2.359999999999999598e-02	2.611999999999999045e-02	2.519999999999994467e-03	3.031999999999999973e-02	6.720000000000003748e-03	4.200000000000009281e-03
1.827253326999999990e+04	2.409000000000000030e-02	2.717999999999999583e-02	3.089999999999995528e-03	3.067000000000000282e-02	6.580000000000002514e-03	3.490000000000006986e-03
1.826389843000000110e+04	2.455999999999999850e-02	2.831000000000000183e-02	3.750000000000003331e-03	3.124000000000000388e-02	6.680000000000005378e-03	2.930000000000002047e-03
1.825527203999999983e+04	2.493000000000000771e-02	2.935000000000000109e-02	4.419999999999993379e-03	3.192000000000000393e-02	6.989999999999996216e-03	2.570000000000002838e-03
1.824665406000000075e+04	2.517999999999999405e-02	3.020999999999998686e-02	5.029999999999992810e-03	3.264000000000000234e-02	7.460000000000008291e-03	2.430000000000015481e-03
1.823804449999999997e+04	2.530999999999999917e-02	3.080000000000000793e-02	5.490000000000008762e-03	3.332999999999998464e-02	8.019999999999985474e-03	2.529999999999976712e-03
1.822944332999999824e+04	2.535999999999999366e-02	3.114000000000000101e-02	5.780000000000007354e-03	3.392000000000000570e-02	8.560000000000012044e-03	2.780000000000004690e-03
1.822085054999999920e+04	2.535999999999999366e-02	3.125000000000000000e-02	5.890000000000006342e-03	3.437000000000001165e-02	9.010000000000017994e-03	3.120000000000011653e-03
1.821226613999999972e+04	2.537999999999998590e-02	3.117999999999998550e-02	5.799999999999999600e-03	3.465999999999999637e-02	9.280000000000010463e-03	3.480000000000010862e-03
1.820369009000000005e+04	2.542000000000001203e-02	3.099000000000000365e-02	5.569999999999991624e-03	3.479000000000000148e-02	9.369999999999989448e-03	3.799999999999997824e-03
1.819512240000000020e+04	2.552999999999999714e-02	3.073000000000000731e-02	5.200000000000010170e-03	3.478000000000000536e-02	9.250000000000008216e-03	4.049999999999998046e-03
1.818656304000000091e+04	2.567000000000001225e-02	3.041000000000000647e-02	4.739999999999994218e-03	3.463000000000000800e-02	8.959999999999995746e-03	4.220000000000001528e-03
1.817801199999999881e+04	2.582000000000000961e-02	3.003000000000000114e-02	4.209999999999991527e-03	3.436000000000000165e-02	8.539999999999992042e-03	4.330000000000000515e-03
1.816946928000000116e+04	2.597999999999998921e-02	2.961000000000001131e-02	3.630000000000022098e-03	3.402999999999999081e-02	8.050000000000001599e-03	4.419999999999979501e-03
1.816093485000000146e+04	2.612000000000000433e-02	2.912000000000000699e-02	3.000000000000002665e-03	3.362999999999999323e-02	7.509999999999988907e-03	4.509999999999986242e-03
1.815240871999999945e+04	2.623000000000000331e-02	2.860999999999999654e-02	2.379999999999993232e-03	3.323000000000000953e-02	7.000000000000006217e-03	4.620000000000012985e-03
1.814389085999999952e+04	2.632999999999999230e-02	2.810999999999999610e-02	1.780000000000003801e-03	3.284999999999999032e-02	6.519999999999998019e-03	4.739999999999994218e-03
1.813538127000000168e+04	2.648000000000000353e-02	2.773999999999998689e-02	1.259999999999983356e-03	3.254999999999999560e-02	6.069999999999992069e-03	4.810000000000008713e-03
1.812687992999999915e+04	2.666999999999999926e-02	2.754999999999999116e-02	8.799999999999918998e-04	3.235999999999999988e-02	5.690000000000000613e-03	4.810000000000008713e-03
1.811838682999999946e+04	2.698000000000000398e-02	2.765000000000000790e-02	6.700000000000039257e-04	3.232000000000001538e-02	5.340000000000011404e-03	4.670000000000007478e-03
