Wavenumber	874.3768121211048-40C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-20C	874.3768121211048-50C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-45C
1.845583536000000095e+04	8.971858732456317043e-03	1.190871954013173611e-02	2.936860807675419072e-03	1.460267464176199376e-02	5.630815909305676714e-03	2.693955101630257642e-03
1.844702049999999872e+04	9.125059820181004311e-03	1.210229465626080914e-02	2.977234836079804825e-03	1.480877927591736642e-02	5.683719455736362114e-03	2.706484619656557289e-03
1.843821433999999863e+04	9.281539406691650951e-03	1.229975666756547709e-02	3.018217260873826135e-03	1.501812270426827051e-02	5.736583297576619556e-03	2.718366036702793420e-03
1.842941686000000118e+04	9.441362976583406175e-03	1.250118013439621700e-02	3.059817157812810828e-03	1.523076296696214416e-02	5.789399990378737981e-03	2.729582832565927153e-03
1.842062805999999910e+04	9.604592226427489943e-03	1.270663487971401134e-02	3.102042653286521401e-03	1.544675379715885338e-02	5.842161570731363440e-03	2.740118917444842039e-03
1.841184792000000016e+04	9.771285339696400563e-03	1.291618636013042165e-02	3.144901020434021088e-03	1.566614509463992722e-02	5.894859754943526653e-03	2.749958734509505565e-03
1.840307643000000098e+04	9.941495973978510536e-03	1.312989441561635690e-02	3.188398441637846359e-03	1.588898169030760615e-02	5.947485716329095617e-03	2.759087274691249259e-03
1.839431356999999844e+04	1.011527316241109253e-02	1.334781317136506107e-02	3.232540008953968536e-03	1.611530332398887488e-02	6.000030161577782351e-03	2.767490152623813815e-03
1.838555933999999979e+04	1.029266023079500325e-02	1.356998970528131010e-02	3.277329474486306848e-03	1.634514333714960632e-02	6.052483106354603071e-03	2.775153631868296222e-03
1.837681371999999828e+04	1.047369509068175886e-02	1.379646444232450475e-02	3.322769351642745894e-03	1.657852916062417525e-02	6.104834069942416397e-03	2.782064718299670503e-03
1.836807669000000169e+04	1.065840934719086697e-02	1.402727006272622146e-02	3.368860715535354489e-03	1.681548125657630899e-02	6.157071909385442021e-03	2.788211193850087533e-03
1.835934824999999910e+04	1.084682734752245858e-02	1.426243034074735350e-02	3.415602993224894912e-03	1.705601200149643726e-02	6.209184653973978674e-03	2.793581660749083762e-03
1.835062839000000167e+04	1.103896628335529484e-02	1.450196030123820923e-02	3.462994017882914388e-03	1.730012592195188936e-02	6.261159638596594523e-03	2.798165620713680135e-03
1.834191707999999926e+04	1.123483591642955581e-02	1.474586590282203624e-02	3.511029986392480429e-03	1.754781943297546720e-02	6.312983516545911389e-03	2.801953530153430960e-03
1.833321431999999913e+04	1.143443694075718664e-02	1.499414202505226779e-02	3.559705084295081146e-03	1.779907885655679367e-02	6.364641915799607030e-03	2.804936831504525885e-03
1.832452009000000180e+04	1.163776157180228255e-02	1.524677323105533278e-02	3.609011659253050230e-03	1.805388126310560060e-02	6.416119691303318051e-03	2.807108032050267821e-03
1.831583438999999998e+04	1.184479210861398568e-02	1.550373200726268275e-02	3.658939898648697064e-03	1.831219275155197834e-02	6.467400642937992661e-03	2.808460744289295596e-03
1.830715720000000147e+04	1.205550135459251826e-02	1.576497931434789335e-02	3.709477959755375087e-03	1.857396906325863017e-02	6.518467708666111915e-03	2.808989748910736828e-03
1.829848849999999948e+04	1.226985165668931232e-02	1.603046342112701694e-02	3.760611764437704618e-03	1.883915445977524250e-02	6.569302803085930176e-03	2.808691038648225557e-03
1.828982829000000129e+04	1.248779390174925563e-02	1.630011868955202892e-02	3.812324787802773285e-03	1.910768056150879968e-02	6.619886659759544045e-03	2.807561871956770760e-03
1.828117655000000013e+04	1.270926802335803352e-02	1.657386623000921266e-02	3.864598206651179146e-03	1.937946704998930181e-02	6.670199026631268291e-03	2.805600819980089145e-03
1.827253326999999990e+04	1.293420179180966578e-02	1.685161243060326330e-02	3.917410638793597522e-03	1.965442024494087891e-02	6.720218453131213132e-03	2.802807814337615611e-03
1.826389843000000110e+04	1.316251087870021208e-02	1.713324906381319401e-02	3.970738185112981933e-03	1.993243325032564850e-02	6.769922371625436419e-03	2.799184186512454486e-03
1.825527203999999983e+04	1.339409737006688750e-02	1.741865147854694540e-02	4.024554108480057901e-03	2.021338420546389680e-02	6.819286835397009305e-03	2.794732726916951404e-03
1.824665406000000075e+04	1.362885150131550038e-02	1.770768076461025353e-02	4.078829263294753149e-03	2.049713844953933439e-02	6.868286948223834010e-03	2.789457684929080861e-03
1.823804449999999997e+04	1.386664859993767818e-02	1.800018001035653958e-02	4.133531410418861407e-03	2.078354486611083685e-02	6.916896266173158669e-03	2.783364855754297262e-03
1.822944332999999824e+04	1.410735118412417832e-02	1.829597691204984389e-02	4.188625727925665565e-03	2.107243847164903816e-02	6.965087287524859838e-03	2.776461559599194273e-03
1.822085054999999920e+04	1.435080673001819240e-02	1.859488105086931631e-02	4.244074320851123905e-03	2.136363776782224111e-02	7.012831037804048706e-03	2.768756716952924801e-03
1.821226613999999972e+04	1.459684878854601575e-02	1.889668528962509808e-02	4.299836501079082329e-03	2.165694612466315117e-02	7.060097336117135414e-03	2.760260835038053084e-03
1.820369009000000005e+04	1.484529591025676720e-02	1.920116447469241705e-02	4.355868564435649848e-03	2.195215052703228253e-02	7.106854616775515332e-03	2.750986052339865484e-03
1.819512240000000020e+04	1.509595143786238158e-02	1.950807520515229765e-02	4.412123767289916065e-03	2.224902136386958107e-02	7.153069926007199486e-03	2.740946158717283421e-03
1.818656304000000091e+04	1.534860453245245893e-02	1.981715711009543468e-02	4.468552577642975754e-03	2.254731366850898366e-02	7.198709136056524738e-03	2.730156558413548984e-03
1.817801199999999881e+04	1.560302861676740593e-02	2.012813096215851361e-02	4.525102345391107672e-03	2.284676529450488380e-02	7.243736677737477869e-03	2.718634332346370197e-03
1.816946928000000116e+04	1.585898160103771382e-02	2.044069897583283835e-02	4.581717374795124531e-03	2.314709720869481679e-02	7.288115607657102979e-03	2.706398232861978448e-03
1.816093485000000146e+04	1.611620708583708095e-02	2.075454629487999414e-02	4.638339209042913192e-03	2.344801491584533326e-02	7.331807830008252314e-03	2.693468620965339122e-03
1.815240871999999945e+04	1.637443231721139036e-02	2.106933851393402723e-02	4.694906196722636871e-03	2.374920607241698400e-02	7.374773755205593639e-03	2.679867558482956769e-03
1.814389085999999952e+04	1.663337070975778875e-02	2.138472477410577333e-02	4.751354064347984574e-03	2.405034344521972400e-02	7.416972735461935251e-03	2.665618671113950677e-03
1.813538127000000168e+04	1.689271990225338360e-02	2.170033540818494533e-02	4.807615505931561728e-03	2.435108264455471128e-02	7.458362742301327675e-03	2.650747236369765947e-03
1.812687992999999915e+04	1.715216350551757030e-02	2.201578408581850166e-02	4.863620580300931362e-03	2.465106416011331181e-02	7.498900654595741511e-03	2.635280074294810149e-03
1.811838682999999946e+04	1.741137048326341086e-02	2.233066707392319938e-02	4.919296590659788526e-03	2.494991263822768368e-02	7.538542154964272823e-03	2.619245564304484297e-03
1.810990194999999949e+04	1.766999611714753504e-02	2.264456442395668123e-02	4.974568306809146190e-03	2.524723799299699589e-02	7.577241875849460850e-03	2.602673569040314661e-03
1.810142529999999897e+04	1.792768120919838171e-02	2.295703901784745815e-02	5.029357808649076444e-03	2.554263448480340037e-02	7.614953275605018668e-03	2.585595466955942223e-03
1.809295684999999867e+04	1.818405469970435506e-02	2.326763975699619458e-02	5.083585057291839515e-03	2.583568371859282231e-02	7.651629018888467249e-03	2.568043961596627733e-03
1.808449658999999883e+04	1.843873238945678561e-02	2.357590002298257104e-02	5.137167633525785426e-03	2.612595316377389065e-02	7.687220774317105043e-03	2.550053140791319617e-03
1.807604450999999972e+04	1.869131816779120991e-02	2.388133917825085994e-02	5.190021010459650030e-03	2.641299755145520844e-02	7.721679383663998530e-03	2.531658373204348500e-03
1.806760060000000158e+04	1.894140469644259306e-02	2.418346340454202714e-02	5.242058708099434083e-03	2.669635964161720665e-02	7.754954945174613590e-03	2.512896237075179506e-03
1.805916485000000102e+04	1.918857415905933506e-02	2.448176661949383326e-02	5.293192460434498203e-03	2.697557106229350743e-02	7.786996903234172374e-03	2.493804442799674170e-03
1.805073723999999856e+04	1.943239936306684346e-02	2.477573181678949243e-02	5.343332453722648978e-03	2.725015354307303017e-02	7.817754180006186715e-03	2.474421726283537737e-03
1.804231777000000147e+04	1.967244374750312663e-02	2.506483108614551703e-02	5.392387338642390393e-03	2.751961891458895582e-02	7.847175167085829184e-03	2.454787828443438791e-03
1.803390641999999934e+04	1.990826348057633810e-02	2.534852815170202112e-02	5.440264671125683016e-03	2.778347145985274325e-02	7.875207979276405146e-03	2.434943308150722130e-03
1.802550316999999995e+04	2.013940786779228054e-02	2.562627887116794567e-02	5.486871003375665135e-03	2.804120835799561728e-02	7.901800490203336746e-03	2.414929486827671612e-03
1.801710802999999942e+04	2.036541961033863646e-02	2.589753155913571137e-02	5.532111948797074907e-03	2.829231997416212230e-02	7.926900363823485840e-03	2.394788415026410933e-03
1.800872096999999849e+04	2.058583783511402920e-02	2.616173063697735390e-02	5.575892801863324699e-03	2.853629323106504634e-02	7.950455395951017135e-03	2.374562594087692435e-03
1.800034199000000081e+04	2.080019736979288325e-02	2.641831577215325577e-02	5.618118402360372521e-03	2.877261079974952063e-02	7.972413429956637376e-03	2.354295027596264855e-03
1.799197106999999960e+04	2.100803129628170396e-02	2.666672495088978634e-02	5.658693654608082380e-03	2.900075393166667848e-02	7.992722635384974517e-03	2.334028980776892137e-03
1.798360820999999851e+04	2.120887120302716866e-02	2.690639479208895013e-02	5.697523589061781468e-03	2.922020274448883237e-02	8.011331541461663708e-03	2.313807952399882240e-03
1.797525337999999829e+04	2.140224972302451345e-02	2.713676359268191174e-02	5.734513869657398288e-03	2.943043901815978192e-02	8.028189295135268466e-03	2.293675425477870178e-03
1.796690657999999894e+04	2.158770045251645620e-02	2.735727124500303420e-02	5.769570792486578004e-03	2.963094612545391637e-02	8.043245672937460178e-03	2.273674880450882174e-03
1.795856780000000072e+04	2.176476031798252331e-02	2.756736207511784054e-02	5.802601757135317229e-03	2.982121163851653156e-02	8.056451320534008254e-03	2.253849563398691025e-03
1.795023702000000048e+04	2.193297095855911705e-02	2.776648650211366309e-02	5.833515543554546046e-03	3.000072885140958601e-02	8.067757892850468959e-03	2.234242349295922914e-03
1.794191423999999824e+04	2.209187957214719944e-02	2.795410206405612996e-02	5.862222491908930522e-03	3.016899773724668332e-02	8.077118165099483882e-03	2.214895673190553360e-03
1.793359944000000178e+04	2.224104120298775467e-02	2.812967614951217277e-02	5.888634946524418101e-03	3.032552744441702197e-02	8.084486241429267306e-03	2.195851294904849205e-03
1.792529261000000042e+04	2.238001963939872940e-02	2.829268708291460266e-02	5.912667443515873256e-03	3.046983731011970731e-02	8.089817670720977905e-03	2.177150227205104649e-03
1.791699374000000171e+04	2.250838913257324769e-02	2.844262618060999781e-02	5.934237048036750117e-03	3.060145874975400693e-02	8.093069617180759234e-03	2.158832569144009117e-03
1.790870281999999861e+04	2.262573591501643167e-02	2.857899956805792785e-02	5.953263653041496184e-03	3.071993693106306322e-02	8.094201016046631558e-03	2.140937363005135374e-03
1.790041982999999891e+04	2.273165984094921432e-02	2.870133013595421723e-02	5.969670295005002902e-03	3.082483256692225559e-02	8.093172725973041270e-03	2.123502430968038368e-03
1.789214476999999897e+04	2.282577550954312251e-02	2.880915889738983049e-02	5.983383387846707979e-03	3.091572319448071537e-02	8.089947684937592864e-03	2.106564297090884885e-03
1.788387762999999904e+04	2.290771418750420230e-02	2.890204726942696700e-02	5.994333081922764705e-03	3.099220525225193645e-02	8.084491064747734157e-03	2.090157982824969451e-03
1.787561837999999989e+04	2.297712530030704414e-02	2.897957884277768681e-02	6.002453542470642667e-03	3.105389569624333879e-02	8.076770395936294644e-03	2.074316853465651977e-03
1.786736703000000125e+04	2.303367737463335452e-02	2.904136054227995922e-02	6.007683167646604705e-03	3.110043314138022374e-02	8.066755766746869227e-03	2.059072599100264522e-03
1.785912356000000000e+04	2.307706009824889160e-02	2.908702503772220282e-02	6.009964939473311230e-03	3.113148000479620814e-02	8.054419906547316543e-03	2.044454967074005314e-03
1.785088795000000027e+04	2.310698539461408796e-02	2.911623203815993932e-02	6.009246643545851363e-03	3.114672373331528465e-02	8.039738338701196696e-03	2.030491695155345333e-03
1.784266020999999819e+04	2.312318874163921123e-02	2.912866988505108390e-02	6.005481143411872669e-03	3.114587832088799857e-02	8.022689579248787339e-03	2.017208435836914671e-03
1.783444029999999839e+04	2.312543068639444366e-02	2.912405728632860846e-02	5.998626599934164805e-03	3.112868579296290683e-02	8.003255106568463173e-03	2.004628506634298368e-03
1.782622824000000037e+04	2.311349792528466507e-02	2.910214468960209411e-02	5.988646764317429039e-03	3.109491764251681722e-02	7.981419717232152156e-03	1.992772952914723117e-03
1.781802400000000125e+04	2.308720456869384208e-02	2.906271568446572306e-02	5.975511115771880988e-03	3.104437595554909723e-02	7.957171386855255157e-03	1.981660271083374170e-03
1.780982757000000129e+04	2.304639323945134599e-02	2.900558836339811597e-02	5.959195123946769979e-03	3.097689477981496742e-02	7.930501540363621427e-03	1.971306416416851448e-03
1.780163894000000073e+04	2.299093615010888714e-02	2.893061657709772305e-02	5.939680426988835915e-03	3.089234125607498438e-02	7.901405105966097242e-03	1.961724678977261327e-03
1.779345809999999983e+04	2.292073608006511831e-02	2.883769108642342260e-02	5.916955006358304292e-03	3.079061668506161142e-02	7.869880604996493112e-03	1.952925598638188820e-03
1.778528503999999884e+04	2.283572726976396128e-02	2.872674061431162995e-02	5.891013344547668673e-03	3.067165750253203482e-02	7.835930232768073544e-03	1.944916888220404871e-03
1.777711975000000166e+04	2.273587622693229449e-02	2.859773279173405403e-02	5.861856564801759539e-03	3.053543615690568203e-02	7.799559929973387540e-03	1.937703365171628000e-03
1.776896222000000125e+04	2.262118244011246393e-02	2.845067499211029194e-02	5.829492551997828009e-03	3.038196188430308808e-02	7.760779444190624154e-03	1.931286892192796145e-03
1.776081244000000152e+04	2.249167899506332446e-02	2.828561504896787149e-02	5.793936053904547023e-03	3.021128137615491926e-02	7.719602381091594800e-03	1.925666327187047777e-03
1.775267037999999957e+04	2.234743271741501669e-02	2.810264138048224059e-02	5.755208663067223895e-03	3.002347885244882608e-02	7.676046135033809392e-03	1.920837471966585497e-03
1.774453605999999854e+04	2.218854583245877254e-02	2.790188504423585236e-02	5.713339211777079818e-03	2.981867812706906484e-02	7.630132294610292298e-03	1.916793082833212480e-03
1.773640943999999945e+04	2.201515427348088583e-02	2.768351755115627810e-02	5.668363277675392276e-03	2.959704033864896111e-02	7.581886065168075284e-03	1.913522787492683008e-03
1.772829052999999840e+04	2.182742997576547772e-02	2.744775373237551275e-02	5.620323756610035026e-03	2.935876686477723041e-02	7.531336889011752689e-03	1.911013132401717662e-03
1.772017930999999953e+04	2.162557933767794704e-02	2.719484977113928448e-02	5.569270433461337433e-03	2.910409731782193088e-02	7.478517980143983834e-03	1.909247546682646401e-03
1.771207575999999972e+04	2.140984374340593188e-02	2.692510384608903795e-02	5.515260102683106069e-03	2.883331021604673694e-02	7.423466472640805058e-03	1.908206369957698989e-03
1.770397988999999870e+04	2.118050028564344434e-02	2.663885701942625417e-02	5.458356733782809833e-03	2.854672389406165411e-02	7.366223608418209778e-03	1.907866874635399945e-03
1.769589168000000063e+04	2.093785989415886117e-02	2.633649089100487117e-02	5.398630996846010000e-03	2.824469418273622967e-02	7.306834288577368497e-03	1.908203291731358497e-03
1.768781110999999873e+04	2.068226766678415984e-02	2.601842801576126352e-02	5.336160348977103673e-03	2.792761487868988812e-02	7.245347211905728280e-03	1.909186862928624606e-03
1.767973818000000028e+04	2.041410304192814440e-02	2.568513212130396628e-02	5.271029079375821880e-03	2.759591801220540042e-02	7.181814970277256016e-03	1.910785890901434136e-03
1.767167287999999826e+04	2.013377825947304522e-02	2.533710620202844765e-02	5.203327942555402430e-03	2.725007200928741824e-02	7.116293749814373015e-03	1.912965807258970585e-03
1.766361519000000044e+04	1.984173753485996006e-02	2.497489151073206681e-02	5.133153975872106756e-03	2.689058076393302521e-02	7.048843229073065153e-03	1.915689253200958397e-03
