Wavenumber	20°C	40°C	45°C	50°C
1.355051144999999997e+04	7.555739572131861537e-04	1.048428313853779241e-03	1.221983406135004587e-03	1.398582213357106281e-03
1.354587578000000030e+04	7.419552173226626668e-04	1.030588774015795284e-03	1.201713112734064792e-03	1.375917181114100002e-03
1.354124344999999994e+04	7.285718376195567374e-04	1.013040042570629087e-03	1.181764583297309620e-03	1.353603391368208338e-03
1.353661441999999988e+04	7.154198697509366522e-04	9.957775110145184513e-04	1.162132854044590873e-03	1.331635552739534765e-03
1.353198871999999938e+04	7.024956241732596566e-04	9.787968975271163063e-04	1.142813326548497346e-03	1.310008777059270104e-03
1.352736631999999918e+04	6.897952987883817231e-04	9.620937598722802435e-04	1.123801213941125242e-03	1.288717959819217149e-03
1.352274724000000060e+04	6.773152867462527756e-04	9.456638999356978097e-04	1.105092001230272188e-03	1.267758295505294836e-03
1.351813145000000077e+04	6.650519008808278894e-04	9.295030015453415806e-04	1.086681033163478839e-03	1.247124816160226270e-03
1.351351896999999917e+04	6.530016431779109461e-04	9.136069854440992269e-04	1.068563918549255993e-03	1.226812844427288595e-03
1.350890978999999970e+04	6.411609892486440409e-04	8.979717256650030345e-04	1.050736207334734698e-03	1.206817631822314956e-03
1.350430390000000079e+04	6.295264692899051572e-04	8.825931562866486460e-04	1.033193512250053531e-03	1.187134495075392636e-03
1.349970129000000088e+04	6.180946673166292770e-04	8.674672706444541345e-04	1.015931508013755494e-03	1.167758815330950184e-03
1.349510197999999946e+04	6.068622930516725600e-04	8.525902168207467619e-04	9.989460404844128193e-04	1.148686160826933910e-03
1.349050595000000067e+04	5.958260084154651942e-04	8.379580681946822984e-04	9.822328648641566202e-04	1.129911993086998205e-03
1.348591320000000087e+04	5.849825754327895840e-04	8.235670193875180506e-04	9.657878694300535199e-04	1.111431918148528958e-03
1.348132372000000032e+04	5.743287824506332915e-04	8.094132887364281423e-04	9.496069642771681795e-04	1.093241561712915552e-03
1.347673752000000059e+04	5.638615133020319836e-04	7.954932103703725790e-04	9.336861866697565614e-04	1.075336687655576015e-03
1.347215458000000035e+04	5.535776315330500057e-04	7.818030805323144010e-04	9.180215254100161518e-04	1.057713000629043748e-03
1.346757490999999936e+04	5.434741166862853707e-04	7.683393390190981038e-04	9.026091284487808720e-04	1.040366379628013304e-03
1.346299849999999969e+04	5.335479504780208260e-04	7.550984179366415118e-04	8.874451299578913974e-04	1.023292683554868389e-03
1.345842534999999953e+04	5.237961832825652154e-04	7.420768304166511752e-04	8.725257519406694239e-04	1.006487865624525321e-03
1.345385546000000068e+04	5.142159108758223010e-04	7.292711398640105416e-04	8.578472691399190251e-04	9.899479339688964982e-04
1.344928881999999976e+04	5.048042533817058896e-04	7.166779319650751906e-04	8.434059770202603562e-04	9.736689156158700315e-04
1.344472542000000067e+04	4.955583764773303229e-04	7.042938431558195102e-04	8.291982244544358980e-04	9.576468933648710517e-04
1.344016527999999926e+04	4.864755499762404324e-04	6.921156394087786198e-04	8.152205042635898326e-04	9.418781080294408043e-04
1.343560836999999992e+04	4.775529868463740521e-04	6.801400006608451614e-04	8.014692059186449488e-04	9.263586795678761029e-04
1.343105470000000059e+04	4.687880227179545096e-04	6.683637616129861625e-04	7.879408919732055778e-04	9.110849189787416759e-04
1.342650425999999970e+04	4.601779960972282829e-04	6.567837512799822117e-04	7.746321139764003995e-04	8.960531206875399935e-04
1.342195706000000064e+04	4.517203247939491329e-04	6.453968958524561404e-04	7.615395307201225676e-04	8.812596961221862753e-04
1.341741308000000026e+04	4.434124115261584356e-04	6.342000918566975069e-04	7.486597625142087185e-04	8.667010091635226916e-04
1.341287233000000015e+04	4.352517549466126002e-04	6.231903558100102816e-04	7.359895633408797396e-04	8.523735707359002918e-04
1.340833479000000079e+04	4.272358393421351675e-04	6.123646757458543538e-04	7.235256501458089701e-04	8.382738459194146504e-04
1.340380047999999988e+04	4.193622591229980161e-04	6.017201793985043311e-04	7.112648964969160627e-04	8.243984730390712962e-04
1.339926936999999998e+04	4.116285600080806352e-04	5.912539198338000830e-04	6.992040858250699606e-04	8.107439845610074289e-04
1.339474148000000059e+04	4.040324121355111267e-04	5.809631096489916964e-04	6.873401812612100776e-04	7.973071125323667003e-04
1.339021680000000015e+04	3.965714714946801805e-04	5.708449337339365631e-04	6.756701100081621532e-04	7.840845445893303333e-04
1.338569532000000072e+04	3.892434318964056294e-04	5.608966196642772113e-04	6.641908444822303961e-04	7.710730158358273818e-04
1.338117704000000049e+04	3.820460401999429645e-04	5.511154585772856532e-04	6.528994264961918495e-04	7.582693363409932514e-04
1.337666194999999971e+04	3.749770633582459752e-04	5.414987605984443193e-04	6.417929159018089013e-04	7.456703329938364246e-04
1.337215005999999994e+04	3.680343350085354460e-04	5.320439183730235177e-04	6.308684640314170559e-04	7.332729328737796169e-04
1.336764135999999962e+04	3.612156923367822138e-04	5.227483213343794236e-04	6.201232147569706553e-04	7.210740510786861363e-04
1.336313585000000057e+04	3.545190224097810876e-04	5.136094189011299787e-04	6.095543775541255489e-04	7.090706736763349987e-04
1.335863351999999941e+04	3.479422314142324051e-04	5.046246786994561858e-04	5.991591792811331663e-04	6.972598030243877488e-04
1.335413436000000002e+04	3.414832596539098741e-04	4.957916071325322747e-04	5.889348880116872373e-04	6.856384848756462772e-04
1.334963839000000007e+04	3.351401229909515634e-04	4.871078063021667677e-04	5.788788790381053364e-04	6.742038835095803383e-04
1.334514559000000008e+04	3.289108125019537046e-04	4.785708368791504450e-04	5.689884761859400524e-04	6.629531013996400749e-04
1.334065596000000005e+04	3.227933798860488715e-04	4.701783350729642447e-04	5.592610872840334327e-04	6.518833332645649443e-04
1.333616949000000022e+04	3.167858947712194487e-04	4.619279543227852898e-04	5.496941367045253980e-04	6.409917894164815543e-04
1.333168619000000035e+04	3.108864845426909281e-04	4.538174201306685042e-04	5.402851290069905776e-04	6.302757682711843199e-04
1.332720605000000069e+04	3.050932803265837107e-04	4.458444560207663237e-04	5.310315631472273690e-04	6.197325587371265614e-04
1.332272905999999966e+04	2.994044440002169316e-04	4.380068207192578614e-04	5.219309756268955547e-04	6.093594893693628136e-04
1.331825523000000067e+04	2.938181924746859812e-04	4.303023418080307466e-04	5.129809796625935722e-04	5.991539731022332881e-04
1.331378455000000031e+04	2.883327464293404052e-04	4.227288452326096878e-04	5.041791833971299465e-04	5.891134140810405564e-04
1.330931701000000066e+04	2.829463559393161185e-04	4.152841906926092491e-04	4.955232310283183214e-04	5.792352545709001602e-04
1.330485261999999966e+04	2.776573235082846697e-04	4.079663036672716162e-04	4.870108401341141473e-04	5.695170176357298606e-04
1.330039135999999962e+04	2.724639438810221937e-04	4.007730923191065082e-04	4.786397050950342755e-04	5.599561969571866882e-04
1.329593325000000004e+04	2.673645860514551101e-04	3.937025611324884082e-04	4.704076293618096268e-04	5.505504079138107132e-04
1.329147825999999986e+04	2.623575885751670746e-04	3.867526660033193610e-04	4.623123568541858373e-04	5.412971950517573433e-04
1.328702641000000040e+04	2.574413735586550552e-04	3.799214724173723351e-04	4.543517561817874621e-04	5.321942426233309794e-04
1.328257768000000033e+04	2.526143445958225976e-04	3.732070139534925156e-04	4.465236559069970580e-04	5.232391863604080040e-04
1.327813207999999941e+04	2.478749641736527885e-04	3.666073999221600805e-04	4.388259700147149282e-04	5.144297569789864962e-04
1.327368959999999970e+04	2.432216985433684208e-04	3.601207388459955758e-04	4.312566087779290879e-04	5.057636782846413465e-04
1.326925022999999965e+04	2.386530395929065021e-04	3.537451689601857764e-04	4.238135143491509878e-04	4.972387079147842998e-04
1.326481398000000081e+04	2.341675244881154239e-04	3.474788857918630048e-04	4.164946930363416940e-04	4.888526743805081572e-04
1.326038083000000006e+04	2.297636842876057885e-04	3.413200705337652349e-04	4.092981317188323443e-04	4.806033813636296061e-04
1.325595080000000053e+04	2.254401139161917294e-04	3.352669879507995908e-04	4.022219122697699495e-04	4.724887388906202045e-04
1.325152385999999933e+04	2.211953828191548066e-04	3.293178615102068467e-04	3.952640656811281139e-04	4.645065961489028132e-04
1.324710002999999961e+04	2.170281322091778737e-04	3.234710096420118867e-04	3.884227314067472086e-04	4.566549242597718757e-04
1.324267929999999978e+04	2.129369971488783830e-04	3.177247367219255669e-04	3.816960299476545443e-04	4.489316701903668140e-04
1.323826166000000012e+04	2.089206357182387644e-04	3.120773739982256323e-04	3.750821107373732621e-04	4.413348117023764691e-04
1.323384711000000061e+04	2.049777375010386862e-04	3.065272916590182405e-04	3.685791663360153377e-04	4.338623737134054102e-04
1.322943564999999944e+04	2.011070137476150637e-04	3.010728851439548157e-04	3.621854164653481043e-04	4.265124100221368876e-04
1.322502727000000050e+04	1.973071885026925947e-04	2.957125627292358258e-04	3.558990934940728509e-04	4.192829866570774795e-04
1.322062197000000015e+04	1.935770158191328215e-04	2.904447698909400077e-04	3.497184710449494668e-04	4.121722148062988166e-04
1.321621975000000020e+04	1.899152704267651826e-04	2.852679762798301629e-04	3.436418487829374880e-04	4.051782333837786816e-04
1.321182061000000067e+04	1.863207474166288778e-04	2.801806753777504066e-04	3.376675520580288393e-04	3.982992086609045976e-04
1.320742453000000023e+04	1.827922460193621165e-04	2.751813616039027930e-04	3.317939050473088926e-04	3.915333033645596625e-04
1.320303153000000020e+04	1.793286175914007104e-04	2.702685983927892530e-04	3.260193107786666191e-04	3.848787688930891825e-04
1.319864158999999927e+04	1.759287010889968076e-04	2.654409268717427476e-04	3.203421438819884534e-04	3.783338218172702799e-04
1.319425470999999925e+04	1.725913707767263940e-04	2.606969335666789716e-04	3.147608301862036650e-04	3.718967356160413659e-04
1.318987089000000014e+04	1.693155197365541289e-04	2.560352271445706738e-04	3.092738194430286148e-04	3.655658093026272338e-04
1.318549013000000014e+04	1.661000595774895063e-04	2.514544380953858912e-04	3.038795849952157435e-04	3.593393670813075941e-04
1.318111240999999973e+04	1.629439058589272590e-04	2.469531980262971342e-04	2.985765994194488596e-04	3.532157302544568244e-04
1.317673775000000023e+04	1.598460211871596121e-04	2.425302012077655339e-04	2.933634070714068458e-04	3.471933010276149795e-04
1.317236613000000034e+04	1.568053572501208845e-04	2.381841219974978330e-04	2.882385268431845982e-04	3.412704502571182281e-04
1.316799755999999979e+04	1.538209044340696442e-04	2.339136857419813549e-04	2.832005357581323019e-04	3.354456140442352969e-04
1.316363201999999910e+04	1.508916498020548044e-04	2.297176088060942927e-04	2.782479982951888316e-04	3.297172120934178485e-04
1.315926951999999983e+04	1.480166178139604458e-04	2.255946569272094572e-04	2.733795352707918554e-04	3.240837273891166792e-04
1.315491006000000016e+04	1.451948426156855244e-04	2.215436056603950900e-04	2.685937772182824847e-04	3.185436523351765068e-04
1.315055362000000059e+04	1.424253620728642639e-04	2.175632318304458355e-04	2.638893542945021094e-04	3.130954770714303170e-04
1.314620021000000088e+04	1.397072495785718215e-04	2.136523593076189431e-04	2.592649504084796621e-04	3.077377521830539455e-04
1.314184982999999920e+04	1.370395877952940329e-04	2.098098214031606683e-04	2.547192588388087699e-04	3.024690373621959994e-04
1.313750245999999970e+04	1.344214630016479729e-04	2.060344527435107448e-04	2.502509726257670197e-04	2.972878902730008020e-04
1.313315812000000005e+04	1.318520010836357148e-04	2.023251412428405825e-04	2.458588461147883167e-04	2.921929379431781326e-04
1.312881677999999920e+04	1.293303133500888608e-04	1.986807500263506124e-04	2.415416025748173107e-04	2.871827696662174537e-04
1.312447846000000027e+04	1.268555554416622190e-04	1.951002025504567662e-04	2.372980350225216569e-04	2.822560539922659966e-04
1.312014314999999988e+04	1.244268800945888586e-04	1.915824144617686803e-04	2.331269255588666947e-04	2.774114451753326095e-04
1.311581084000000010e+04	1.220434547961209533e-04	1.881263191493072094e-04	2.290270756533607744e-04	2.726476183296081576e-04
1.311148152999999911e+04	1.197044668933649981e-04	1.847308752445412326e-04	2.249973150827995873e-04	2.679632798558904375e-04
1.310715522000000055e+04	1.174091176131616688e-04	1.813950580475055438e-04	2.210364918049433980e-04	2.633571557184807865e-04
1.310283191000000079e+04	1.151566218413128647e-04	1.781178592797444610e-04	2.171434716980780492e-04	2.588279911733220142e-04
1.309851159000000007e+04	1.129462028349945542e-04	1.748982794517064769e-04	2.133171295205349806e-04	2.543745402744491762e-04
1.309419426000000021e+04	1.107771024222723507e-04	1.717353427747898430e-04	2.095563666572720733e-04	2.499955865511010187e-04
1.308987990999999965e+04	1.086485705482550921e-04	1.686280820070514984e-04	2.058600931418718034e-04	2.456899221137980233e-04
1.308556854999999996e+04	1.065598799099400974e-04	1.655755598836669616e-04	2.022272531787388790e-04	2.414563774118645646e-04
1.308126016999999956e+04	1.045103060131176919e-04	1.625768400729265021e-04	1.986567906243829013e-04	2.372937810529690929e-04
1.307695476000000053e+04	1.024991370948111799e-04	1.596310017063348925e-04	1.951476662909693450e-04	2.332009799763683135e-04
1.307265233000000080e+04	1.005256829994096102e-04	1.567371524720477917e-04	1.916988735855928549e-04	2.291768577347438158e-04
1.306835287000000062e+04	9.858925629416946830e-05	1.538944010203813586e-04	1.883094056689222848e-04	2.252202962183953684e-04
1.306405637999999999e+04	9.668918604473192941e-05	1.511018772101957604e-04	1.849782796038561305e-04	2.213302038500919683e-04
1.305976284999999916e+04	9.482480860823002831e-05	1.483587186583528708e-04	1.817045203474197820e-04	2.175054969264783990e-04
1.305547227999999996e+04	9.299547628526303291e-05	1.456640835195135639e-04	1.784871760239822153e-04	2.137451174813201034e-04
1.305118468000000030e+04	9.120055673841774492e-05	1.430171497288264813e-04	1.753253170668629104e-04	2.100480323277301251e-04
1.304690001999999913e+04	8.943941207001836148e-05	1.404170841925606050e-04	1.722179994343102491e-04	2.064131900645766978e-04
1.304261832999999933e+04	8.771144012401763568e-05	1.378631037904029803e-04	1.691643375229399580e-04	2.028396063761160812e-04
1.303833957999999984e+04	8.601602497620149752e-05	1.353544023429695882e-04	1.661634169145144555e-04	1.993262619920380043e-04
1.303406377000000066e+04	8.435257363389724061e-05	1.328902048634108862e-04	1.632143592432786384e-04	1.958721785980440798e-04
1.302979090999999971e+04	8.272050720546396993e-05	1.304697546167760222e-04	1.603163067754326677e-04	1.924764008421547075e-04
1.302552099000000089e+04	8.111924924023175912e-05	1.280922958876894646e-04	1.574684018034386019e-04	1.891379722159758044e-04
1.302125401000000056e+04	7.954823719585620934e-05	1.257570910275357108e-04	1.546698070741881804e-04	1.858559590069553790e-04
1.301698996000000079e+04	7.800691476724768011e-05	1.234634091217858270e-04	1.519196922391892902e-04	1.826294344390546524e-04
1.301272883999999976e+04	7.649473908470207973e-05	1.212105367451156115e-04	1.492172467686292848e-04	1.794574938412684696e-04
1.300847064999999930e+04	7.501117677093194843e-05	1.189977721637155083e-04	1.465616730318002893e-04	1.763392465606970370e-04
1.300421538999999939e+04	7.355570378510255280e-05	1.168244251561404280e-04	1.439521861058551259e-04	1.732738157607662487e-04
1.299996305000000029e+04	7.212780194216478311e-05	1.146898118600987601e-04	1.413880076076859610e-04	1.702603311933989993e-04
1.299571362000000045e+04	7.072696233193291832e-05	1.125932599164264868e-04	1.388683718866564243e-04	1.672979364888962310e-04
1.299146711999999934e+04	6.935269477860253899e-05	1.105341227045398704e-04	1.363925431686283931e-04	1.643858093484373828e-04
1.298722351999999955e+04	6.800450162110432213e-05	1.085117401240067104e-04	1.339597684321447478e-04	1.615231061466237765e-04
1.298298284000000058e+04	6.668190993200832993e-05	1.065254869191748486e-04	1.315693355340555911e-04	1.587090303212964867e-04
1.297874507000000085e+04	6.538444566097749162e-05	1.045747339695717032e-04	1.292205266802939000e-04	1.559427776571953718e-04
1.297451019000000088e+04	6.411164030530400052e-05	1.026588583027472130e-04	1.269126304715100352e-04	1.532235504590795697e-04
1.297027822000000015e+04	6.286304565104713557e-05	1.007772653456187015e-04	1.246449687357995125e-04	1.505505891949215577e-04
1.296604915000000074e+04	6.163821245814751900e-05	9.892935690047686525e-05	1.224168579793195367e-04	1.479231271029838994e-04
1.296182296999999926e+04	6.043669958732601928e-05	9.711454490677784055e-05	1.202276259734114648e-04	1.453404097431844648e-04
1.295759968999999910e+04	5.925807938905320709e-05	9.533225964268785793e-05	1.180766216764195844e-04	1.428017067303246159e-04
1.295337930000000051e+04	5.810192619995552179e-05	9.358193239472735534e-05	1.159631943478981272e-04	1.403062871137773955e-04
1.294916179000000011e+04	5.696782205247305459e-05	9.186300411220588071e-05	1.138867040013804123e-04	1.378534317207036569e-04
1.294494715999999971e+04	5.585535915557532247e-05	9.017492921937149994e-05	1.118465260330546527e-04	1.354424386469240359e-04
1.294073542000000089e+04	5.476413952169265379e-05	8.851717511626458099e-05	1.098420506493459468e-04	1.330726226116248296e-04
1.293652655000000050e+04	5.369376453058147779e-05	8.688920636210675221e-05	1.078726637587423191e-04	1.307432923822608229e-04
1.293232056000000011e+04	5.264385035397183888e-05	8.529050814983750721e-05	1.059377753746054359e-04	1.284537843721752007e-04
1.292811743999999999e+04	5.161401499937698882e-05	8.372056665359125550e-05	1.040367958651922624e-04	1.262034345738751741e-04
1.292391718000000037e+04	5.060388341613981136e-05	8.217887682255721319e-05	1.021691453938238154e-04	1.239915897353980202e-04
1.291971980000000076e+04	4.961309438905797865e-05	8.066495296234399068e-05	1.003342667651028786e-04	1.218176226019316151e-04
1.291552527000000009e+04	4.864128140739767313e-05	7.917829955531948034e-05	9.853159008299487297e-05	1.196808900666021741e-04
1.291133360999999968e+04	4.768809616022721623e-05	7.771844719988925171e-05	9.676057632635640495e-05	1.175807848154643076e-04
1.290714480000000003e+04	4.675318746205183368e-05	7.628492042092348225e-05	9.502067833916486321e-05	1.155166891112862054e-04
1.290295885000000089e+04	4.583621717148033602e-05	7.487726207710095538e-05	9.331137045169965894e-05	1.134880099296849446e-04
1.289877575000000070e+04	4.493684881822031289e-05	7.349501596990631934e-05	9.163212739438131879e-05	1.114941539656323850e-04
1.289459549999999945e+04	4.405475417332471103e-05	7.213773695638640913e-05	8.998243658895049152e-05	1.095345422317447462e-04
1.289041808999999921e+04	4.318960884298874358e-05	7.080498421385899384e-05	8.836178998226503173e-05	1.076086003780717652e-04
1.288624352999999974e+04	4.234109839964234323e-05	6.949633071864867446e-05	8.676969558747892823e-05	1.057157724218967486e-04
1.288207179999999971e+04	4.150890802163091094e-05	6.821134731219215025e-05	8.520565811934653047e-05	1.038554977456285959e-04
1.287790291000000070e+04	4.069273459076396649e-05	6.694962139343250366e-05	8.366920175045611870e-05	1.020272381664812377e-04
1.287373686000000089e+04	3.989227842908866703e-05	6.571074421158803189e-05	8.215985466838366985e-05	1.002304595931271809e-04
1.286957363000000078e+04	3.910724152077408688e-05	6.449430812437876388e-05	8.067714573872791653e-05	9.846462805540973334e-05
1.286541323999999986e+04	3.833733876681276107e-05	6.329992406737736371e-05	7.922062581151216674e-05	9.672923509189522569e-05
1.286125567000000046e+04	3.758228280612960941e-05	6.212719806667139130e-05	7.778983910710999129e-05	9.502376368628759015e-05
1.285710092000000077e+04	3.684179520254959601e-05	6.097574860876389137e-05	7.638434440422583376e-05	9.334771351707684252e-05
1.285294899000000078e+04	3.611560255022712977e-05	5.984520064017745324e-05	7.500370774145420096e-05	9.170059228083283749e-05
1.284879988000000048e+04	3.540343638727626286e-05	5.873518546390903405e-05	7.364750230452420912e-05	9.008191557119324931e-05
1.284465358000000015e+04	3.470503144219442974e-05	5.764533803208574944e-05	7.231530512971296094e-05	8.849120295511461850e-05
1.284051008999999976e+04	3.402012898087494719e-05	5.657530219304164696e-05	7.100670352810239689e-05	8.692798565371672934e-05
1.283636940999999933e+04	3.334847495886347145e-05	5.552472784540573702e-05	6.972129162382120695e-05	8.539180242597704676e-05
1.283223154000000068e+04	3.268981994048725644e-05	5.449327084069489799e-05	6.845867024774864669e-05	8.388219945443886681e-05
1.282809646000000066e+04	3.204391592466428358e-05	5.348058803257363256e-05	6.721844088568391050e-05	8.239872311749512897e-05
1.282396419000000060e+04	3.141052566628466992e-05	5.248635191710350261e-05	6.600022361945737472e-05	8.094094146030193716e-05
1.281983472000000074e+04	3.078941159060562542e-05	5.151023328716396648e-05	6.480363589974812383e-05	7.950841882042443908e-05
1.281570802999999978e+04	3.018033907067781119e-05	5.055190637622338786e-05	6.362829884685380639e-05	7.810072336445343416e-05
1.281158414000000084e+04	2.958308365780763495e-05	4.961106026966196540e-05	6.247385126185193906e-05	7.671744388515360001e-05
1.280746304000000055e+04	2.899742060624592837e-05	4.868738245610833109e-05	6.133992946834455190e-05	7.535816567343283712e-05
1.280334471999999914e+04	2.842312935118308033e-05	4.778056588734033700e-05	6.022617597671927622e-05	7.402248090051465848e-05
1.279922919000000002e+04	2.785999614379745627e-05	4.689031317337042195e-05	5.913224465217298026e-05	7.270999483172624572e-05
1.279511643000000004e+04	2.730780707264737872e-05	4.601632558225604878e-05	5.805778721244069071e-05	7.142030964152889258e-05
1.279100645000000077e+04	2.676635620437623088e-05	4.515831593460291858e-05	5.700246908345047575e-05	7.015304344796858855e-05
1.278689925000000039e+04	2.623544001753154472e-05	4.431599983082404803e-05	5.596595863150089840e-05	6.890781740566727799e-05
1.278279480999999942e+04	2.571485620496967401e-05	4.348909375907527496e-05	5.494792483768270151e-05	6.768425291382619156e-05
1.277869314999999915e+04	2.520441124129572805e-05	4.267732713723385154e-05	5.394805213268846479e-05	6.648198945540338266e-05
1.277459425000000010e+04	2.470391017004715958e-05	4.188042611434579293e-05	5.296602046470846729e-05	6.530066065143857275e-05
1.277049811000000045e+04	2.421316412521382658e-05	4.109812554346221447e-05	5.200152005106267798e-05	6.413991200246083242e-05
1.276640473999999995e+04	2.373198887290685235e-05	4.033016669988229337e-05	5.105424858508240553e-05	6.299939754814738062e-05
1.276231411999999909e+04	2.326020007117345247e-05	3.957628973582926363e-05	5.012390193777038853e-05	6.187876868077935358e-05
1.275822624999999971e+04	2.279761914168262039e-05	3.883624306834976199e-05	4.921018574480829917e-05	6.077768810283944211e-05
1.275414113999999972e+04	2.234407189167008848e-05	3.810978121558215718e-05	4.831281275416015746e-05	5.969582665084579475e-05
1.275005877999999939e+04	2.189938511551319463e-05	3.739665937561651831e-05	4.743149613942463570e-05	5.863285524399329117e-05
1.274597916000000077e+04	2.146338886262724296e-05	3.669663706959156780e-05	4.656595400415627738e-05	5.758845031812166412e-05
1.274190228999999999e+04	2.103591845484521932e-05	3.600948140814545084e-05	4.571591343314691574e-05	5.656229872706273787e-05
1.273782814999999937e+04	2.061680913680805907e-05	3.533495851772424181e-05	4.488109989810122456e-05	5.555408496541364193e-05
1.273375676000000021e+04	2.020590331220040726e-05	3.467284519760957556e-05	4.406125168913789850e-05	5.456350860153706510e-05
1.272968809999999939e+04	1.980304225930221802e-05	3.402291560668334726e-05	4.325610344669944925e-05	5.359026439777746226e-05
1.272562217000000055e+04	1.940807223013945974e-05	3.338495110092615660e-05	4.246539834639769103e-05	5.263405703602311910e-05
1.272155897000000004e+04	1.902084232209054365e-05	3.275873682870016637e-05	4.168888389453580186e-05	5.169459604941066452e-05
1.271749849999999969e+04	1.864120442745738720e-05	3.214406166796557037e-05	4.092631185857229892e-05	5.077159574658528858e-05
1.271344074999999975e+04	1.826901227539152285e-05	3.154071669087045470e-05	4.017743636914332579e-05	4.986477292122612243e-05
1.270938572999999997e+04	1.790412414305560373e-05	3.094849957610759644e-05	3.944201940437680004e-05	4.897385350077917369e-05
1.270533342000000084e+04	1.754639826365923854e-05	3.036720717875244474e-05	3.871982157337459869e-05	4.809856139175033987e-05
1.270128383000000031e+04	1.719569817794541669e-05	2.979664423339351386e-05	3.801061293159907457e-05	4.723863158989270798e-05
1.269723695000000043e+04	1.685188823007010748e-05	2.923661605698825235e-05	3.731416392485168159e-05	4.639379921476023016e-05
1.269319278999999915e+04	1.651483698689118365e-05	2.868693412861306367e-05	3.663025233234599694e-05	4.556380793587166506e-05
1.268915133000000060e+04	1.618441298450600826e-05	2.814740917389543600e-05	3.595865467202546354e-05	4.474839955223634770e-05
1.268511256999999932e+04	1.586048889005605003e-05	2.761785796491477088e-05	3.529915466634857144e-05	4.394732427164465627e-05
1.268107652000000053e+04	1.554294052234938173e-05	2.709810174949112336e-05	3.465154130033733476e-05	4.316033836696350377e-05
1.267704317000000083e+04	1.523164444203603792e-05	2.658796232350237358e-05	3.401560393513242559e-05	4.238719824565973529e-05
1.267301251000000047e+04	1.492647955795693929e-05	2.608726466820126120e-05	3.339113559725732586e-05	4.162766444979343745e-05
1.266898454999999922e+04	1.462732855451492291e-05	2.559583931260611824e-05	3.277793593430140920e-05	4.088150526070312614e-05
1.266495927999999913e+04	1.433407482232698950e-05	2.511351731276613230e-05	3.217580495986273884e-05	4.014848909796110878e-05
1.266093670000000020e+04	1.404660468221643063e-05	2.464013391644173911e-05	3.158454763113021632e-05	3.942839009421162186e-05
1.265691681000000062e+04	1.376480658190451171e-05	2.417552726035385502e-05	3.100397223092406489e-05	3.872098613426342876e-05
1.265289960000000065e+04	1.348857037674829942e-05	2.371953719678500166e-05	3.043388890682735499e-05	3.802605708050918812e-05
1.264888507000000027e+04	1.321778869322071165e-05	2.327200755597851756e-05	2.987411250469275566e-05	3.734338823195729542e-05
1.264487321999999949e+04	1.295235617046829392e-05	2.283278491173561440e-05	2.932446103337104171e-05	3.667276846108516117e-05
1.264086404000000039e+04	1.269216878130435201e-05	2.240171746970879115e-05	2.878475427866346528e-05	3.601398852792373162e-05
1.263685754000000088e+04	1.243712574934504567e-05	2.197865825666171858e-05	2.825481780210019306e-05	3.536684596691659470e-05
1.263285370999999941e+04	1.218712691752433360e-05	2.156346077415569450e-05	2.773447750521367613e-05	3.473113845803824416e-05
1.262885253999999986e+04	1.194207404739646474e-05	2.115598116064118766e-05	2.722356234053892120e-05	3.410666713983191196e-05
1.262485404000000017e+04	1.170187197295183137e-05	2.075608012708905515e-05	2.672190674636459477e-05	3.349323959347764583e-05
1.262085820000000058e+04	1.146642611707605403e-05	2.036361884007513256e-05	2.622934549044737677e-05	3.289066354629423017e-05
1.261686503000000084e+04	1.123564486234186329e-05	1.997846288115861851e-05	2.574571864233844929e-05	3.229875295755821606e-05
1.261287449999999990e+04	1.100943603872945849e-05	1.960047639895451797e-05	2.527086423654184192e-05	3.171731904537838817e-05
1.260888664000000063e+04	1.078771261578444969e-05	1.922953162681971659e-05	2.480463023181498603e-05	3.114618493247827633e-05
1.260490142000000014e+04	1.057038586785532807e-05	1.886549747438187886e-05	2.434686018442247396e-05	3.058516810943436536e-05
1.260091885000000002e+04	1.035737095765246157e-05	1.850824887481592750e-05	2.389740499889857217e-05	3.003409483140749795e-05
1.259693893000000025e+04	1.014858409940335088e-05	1.815766205306298210e-05	2.345611698725655916e-05	2.949279284754740258e-05
1.259296166000000085e+04	9.943943090895565417e-06	1.781361542654313516e-05	2.302285100576779840e-05	2.896109279834190646e-05
1.258898702000000048e+04	9.743366285110674336e-06	1.747598788432007060e-05	2.259746229128892269e-05	2.843882556374035002e-05
1.258501502000000073e+04	9.546775108718565719e-06	1.714466303500030345e-05	2.217981181700577571e-05	2.792582884227566746e-05
1.258104565999999977e+04	9.354091966303681446e-06	1.681952569499772508e-05	2.176976187529311682e-05	2.742194173588534284e-05
1.257707892999999967e+04	9.165240261080815598e-06	1.650046192889530598e-05	2.136717613073773497e-05	2.692700481699470845e-05
1.257311483000000044e+04	8.980145338214101696e-06	1.618736065175820958e-05	2.097192164560128451e-05	2.644086262234763134e-05
1.256915336000000025e+04	8.798733958694096780e-06	1.588011275306115387e-05	2.058386778025039055e-05	2.596336230736414545e-05
1.256519451999999910e+04	8.620934273434885389e-06	1.557861106292777881e-05	2.020288615501063197e-05	2.549435360385258922e-05
1.256123830000000089e+04	8.446675361626147761e-06	1.528274957787399059e-05	1.982884967554166030e-05	2.503368762399392733e-05
