Wavenumber	17277.150453038626-40C-17289.8119463758-20C	17271.260566842393-45C-17289.8119463758-20C	17271.260566842393-45C-17277.150453038626-40C	17262.46575968384-50C-17289.8119463758-20C	17262.46575968384-50C-17277.150453038626-40C	17262.46575968384-50C-17271.260566842393-45C
1.369114386999999988e+04	-2.954882714526711057e-04	-2.990487678737913536e-04	-3.560496421120247848e-06	-3.546090837885322979e-04	-5.912081233586119217e-05	-5.556031591474094432e-05
1.368640685999999914e+04	-2.906668265162562319e-04	-2.941669907451677658e-04	-3.500164228911533879e-06	-3.488051961408406487e-04	-5.813836962458441681e-05	-5.463820539567288293e-05
1.368167329000000063e+04	-2.859187907838868547e-04	-2.893595871596314545e-04	-3.440796375744599803e-06	-3.430900137484026950e-04	-5.717122296451584030e-05	-5.373042658877124050e-05
1.367694314999999915e+04	-2.812431490471204885e-04	-2.846255276368554786e-04	-3.382378589734990129e-06	-3.374623035169333363e-04	-5.621915446981284783e-05	-5.283677588007785770e-05
1.367221643000000040e+04	-2.766388981057981214e-04	-2.799637948932105422e-04	-3.324896787412420784e-06	-3.319208470587076609e-04	-5.528194895290953950e-05	-5.195705216549711871e-05
1.366749313000000075e+04	-2.721050561961030258e-04	-2.753733933866014862e-04	-3.268337190498460387e-06	-3.264644520340610583e-04	-5.435939583795803241e-05	-5.109105864745957203e-05
1.366277325000000019e+04	-2.676406528046182832e-04	-2.708533390023999806e-04	-3.212686197781697457e-06	-3.210919398859564096e-04	-5.345128708133812644e-05	-5.023860088355642899e-05
1.365805678000000080e+04	-2.632447193341334261e-04	-2.664026496023233232e-04	-3.157930268189897138e-06	-3.158021346037887369e-04	-5.255741526965531079e-05	-4.939948500146541365e-05
1.365334372000000076e+04	-2.589163079313951035e-04	-2.620203640861505125e-04	-3.104056154755409011e-06	-3.105938853765874332e-04	-5.167757744519232976e-05	-4.857352129043692075e-05
1.364863406000000032e+04	-2.546544727521925277e-04	-2.577055234227425403e-04	-3.051050670550012681e-06	-3.054660440442165219e-04	-5.081157129202399422e-05	-4.776052062147398154e-05
1.364392780999999923e+04	-2.504582970892277370e-04	-2.534571981146711622e-04	-2.998901025443425142e-06	-3.004174977337794109e-04	-4.995920064455167380e-05	-4.696029961910824866e-05
1.363922494999999981e+04	-2.463268483679591616e-04	-2.492744426338432736e-04	-2.947594265884112032e-06	-2.954471147079834603e-04	-4.912026634002429875e-05	-4.617267207414018672e-05
1.363452548999999999e+04	-2.422592315571692580e-04	-2.451563494951971688e-04	-2.897117938027910823e-06	-2.905538086209599399e-04	-4.829457706379068193e-05	-4.539745912576277111e-05
1.362982942000000003e+04	-2.382545448248843444e-04	-2.411020043610591313e-04	-2.847459536174786962e-06	-2.857364851640217807e-04	-4.748194033913743627e-05	-4.463448080296264931e-05
1.362513673000000017e+04	-2.343118974016921959e-04	-2.371105041258727859e-04	-2.798606724180589984e-06	-2.809940635540777044e-04	-4.668216615238550849e-05	-4.388355942820491851e-05
1.362044743000000017e+04	-2.304304259107859158e-04	-2.331809734477045381e-04	-2.750547536918622298e-06	-2.763254961704614959e-04	-4.589507025967558013e-05	-4.314452272275695784e-05
1.361576151000000027e+04	-2.266092606728635148e-04	-2.293125306350088767e-04	-2.703269962145361978e-06	-2.717297280208336814e-04	-4.512046734797016661e-05	-4.241719738582480463e-05
1.361107897000000048e+04	-2.228475507609852966e-04	-2.255043130112752798e-04	-2.656762250289983196e-06	-2.672057268743706577e-04	-4.435817611338536103e-05	-4.170141386309537783e-05
1.360639978999999948e+04	-2.191444397417862799e-04	-2.217554523556546911e-04	-2.611012613868411193e-06	-2.627524540828570301e-04	-4.360801434107075027e-05	-4.099700172720233907e-05
1.360172399000000041e+04	-2.154991131877343228e-04	-2.180651230016743096e-04	-2.566009813939986763e-06	-2.583689217145970383e-04	-4.286980852686271548e-05	-4.030379871292272872e-05
1.359705155000000013e+04	-2.119107352727580933e-04	-2.144324776489440207e-04	-2.521742376185927455e-06	-2.540541163020761280e-04	-4.214338102931803470e-05	-3.962163865313210725e-05
1.359238247000000047e+04	-2.083784960472756867e-04	-2.108566952215811929e-04	-2.478199174305506167e-06	-2.498070556896023458e-04	-4.142855964232665909e-05	-3.895036046802115293e-05
1.358771674999999959e+04	-2.049015954064605264e-04	-2.073369646377810254e-04	-2.435369231320498942e-06	-2.456267697498210490e-04	-4.072517434336052258e-05	-3.828980511204002363e-05
1.358305438999999933e+04	-2.014792430054113256e-04	-2.038724847233756030e-04	-2.393241717964277385e-06	-2.415123002782060962e-04	-4.003305727279477064e-05	-3.763981555483049326e-05
1.357839537000000018e+04	-1.981106438228649605e-04	-2.004624495974821749e-04	-2.351805774617214337e-06	-2.374626836352494545e-04	-3.935203981238449399e-05	-3.700023403776727966e-05
1.357373970000000008e+04	-1.947950344942557532e-04	-1.971060854520918608e-04	-2.311050957836107561e-06	-2.334769944225708032e-04	-3.868195992831504997e-05	-3.637090897047894240e-05
1.356908738000000085e+04	-1.915316537556632044e-04	-1.938026206316008793e-04	-2.270966875937674954e-06	-2.295543099457487317e-04	-3.802265619008552734e-05	-3.575168931414785239e-05
1.356443839999999909e+04	-1.883197428986348046e-04	-1.905512860930076409e-04	-2.231543194372836297e-06	-2.256937107601474698e-04	-3.737396786151266515e-05	-3.514242466713982885e-05
1.355979275000000052e+04	-1.851585529561209330e-04	-1.873513226797361101e-04	-2.192769723615177122e-06	-2.218942893064120925e-04	-3.673573635029115953e-05	-3.454296662667598241e-05
1.355515042999999969e+04	-1.820473512546374236e-04	-1.842019877535500073e-04	-2.154636498912583693e-06	-2.181551577814163376e-04	-3.610780652677891400e-05	-3.395317002786633030e-05
1.355051144999999997e+04	-1.789854208125652357e-04	-1.811025545846637165e-04	-2.117133772098480846e-06	-2.144754474095756378e-04	-3.549002659701040209e-05	-3.337289282491192124e-05
1.354587578000000030e+04	-1.759720275051091269e-04	-1.780522791141951307e-04	-2.080251609086003831e-06	-2.108542689808995223e-04	-3.488224147579039539e-05	-3.280198986670439156e-05
1.354124344999999994e+04	-1.730064854825115765e-04	-1.750504661728410514e-04	-2.043980690329474936e-06	-2.072907914627463094e-04	-3.428430598023473296e-05	-3.224032528990525802e-05
1.353661441999999988e+04	-1.700880728150413112e-04	-1.720963840930644830e-04	-2.008311278023171796e-06	-2.037841406287428485e-04	-3.369606781370153726e-05	-3.168775653567836546e-05
1.353198871999999938e+04	-1.672161210395253870e-04	-1.691893553503803424e-04	-1.973234310854955417e-06	-2.003335066573716777e-04	-3.311738561784629067e-05	-3.114415130699133526e-05
1.352736631999999918e+04	-1.643899328615814129e-04	-1.663286732591118559e-04	-1.938740397530443020e-06	-1.969380452419971237e-04	-3.254811238041571079e-05	-3.060937198288526777e-05
1.352274724000000060e+04	-1.616088506114644451e-04	-1.635136712640112861e-04	-1.904820652546840992e-06	-1.935969598383077738e-04	-3.198810922684332866e-05	-3.008328857429648766e-05
1.351813145000000077e+04	-1.588721950060336795e-04	-1.607436609543507963e-04	-1.871465948317116781e-06	-1.903094280881694562e-04	-3.143723308213577667e-05	-2.956576713381865989e-05
1.351351896999999917e+04	-1.561793252759666401e-04	-1.580179929240308530e-04	-1.838667648064212963e-06	-1.870746740512747755e-04	-3.089534877530813540e-05	-2.905668112724392243e-05
1.350890978999999970e+04	-1.535295911898693706e-04	-1.553360082102709554e-04	-1.806417020401584767e-06	-1.838919105670682981e-04	-3.036231937719892750e-05	-2.855590235679734273e-05
1.350430390000000079e+04	-1.509223511614452484e-04	-1.526970566212496592e-04	-1.774705459804410811e-06	-1.807603610056832707e-04	-2.983800984423802235e-05	-2.806330438443361153e-05
1.349970129000000088e+04	-1.483569721554449990e-04	-1.501004966404778911e-04	-1.743524485032892091e-06	-1.776792591520816073e-04	-2.932228699663660823e-05	-2.757876251160371614e-05
1.349510197999999946e+04	-1.458328459310003064e-04	-1.475457118669207821e-04	-1.712865935920475716e-06	-1.746478687103490408e-04	-2.881502277934873445e-05	-2.710215684342825873e-05
1.349050595000000067e+04	-1.433493501583703702e-04	-1.450320716588440230e-04	-1.682721500473652841e-06	-1.716654366018737312e-04	-2.831608644350336107e-05	-2.663336494302970823e-05
1.348591320000000087e+04	-1.409058816903126991e-04	-1.425589648091312822e-04	-1.653083118818583080e-06	-1.687312329222676629e-04	-2.782535123195496382e-05	-2.617226811313638074e-05
1.348132372000000032e+04	-1.385018400504437245e-04	-1.401257828327056188e-04	-1.623942782261894330e-06	-1.658445311089068062e-04	-2.734269105846308173e-05	-2.571874827620118740e-05
1.347673752000000059e+04	-1.361366431065700851e-04	-1.377319358294675075e-04	-1.595292722897422369e-06	-1.630046267585720846e-04	-2.686798365200199950e-05	-2.527269092910457713e-05
1.347215458000000035e+04	-1.338097009980282665e-04	-1.353768260953244567e-04	-1.567125097296190143e-06	-1.602108063184130653e-04	-2.640110532038479878e-05	-2.483398022308860864e-05
1.346757490999999936e+04	-1.315204469980927162e-04	-1.330598793580485507e-04	-1.539432359955834537e-06	-1.574623841400711296e-04	-2.594193714197841338e-05	-2.440250478202257885e-05
1.346299849999999969e+04	-1.292683118440763148e-04	-1.307805187961718664e-04	-1.512206952095551584e-06	-1.547586716560036125e-04	-2.549035981192729772e-05	-2.397815285983174614e-05
1.345842534999999953e+04	-1.270527388496667264e-04	-1.285381803338673948e-04	-1.485441484200668381e-06	-1.520989955213497427e-04	-2.504625667168301631e-05	-2.356081518748234793e-05
1.345385546000000068e+04	-1.248731787099488662e-04	-1.263323073827051141e-04	-1.459128672756247920e-06	-1.494826913740539167e-04	-2.460951266410505052e-05	-2.315038399134880260e-05
1.344928881999999976e+04	-1.227290847655592874e-04	-1.241623460483347167e-04	-1.433261282775429284e-06	-1.469090981481162338e-04	-2.418001338255694639e-05	-2.274675209978151711e-05
1.344472542000000067e+04	-1.206199178746033955e-04	-1.220277500609624256e-04	-1.407832186359030124e-06	-1.443775639201069576e-04	-2.375764604550356218e-05	-2.234981385914453205e-05
1.344016527999999926e+04	-1.185451598675630464e-04	-1.199279943919581313e-04	-1.382834524395084967e-06	-1.418874620547423866e-04	-2.334230218717934027e-05	-2.195946766278425531e-05
1.343560836999999992e+04	-1.165042768543001405e-04	-1.178625381183105356e-04	-1.358261264010395073e-06	-1.394381471631591296e-04	-2.293387030885898903e-05	-2.157560904484859396e-05
1.343105470000000059e+04	-1.144967602729466045e-04	-1.158308659658575956e-04	-1.334105692910991098e-06	-1.370290043678047752e-04	-2.253224409485817068e-05	-2.119813840194717958e-05
1.342650425999999970e+04	-1.125220995810251659e-04	-1.138324606710715650e-04	-1.310361090046399061e-06	-1.346594165246364229e-04	-2.213731694361125704e-05	-2.082695585356485798e-05
1.342195706000000064e+04	-1.105797998172767258e-04	-1.118668207538905945e-04	-1.287020936613868759e-06	-1.323287852962291107e-04	-2.174898547895238489e-05	-2.046196454233851613e-05
1.341741308000000026e+04	-1.086693599958729953e-04	-1.099334386518920916e-04	-1.264078656019096327e-06	-1.300365052233780393e-04	-2.136714522750504403e-05	-2.010306657148594770e-05
1.341287233000000015e+04	-1.067902986595607858e-04	-1.080318265801855603e-04	-1.241527920624774413e-06	-1.277819943850362692e-04	-2.099169572547548339e-05	-1.975016780485070898e-05
1.340833479000000079e+04	-1.049421285720213690e-04	-1.061614909195481384e-04	-1.219362347526769391e-06	-1.255646640302688060e-04	-2.062253545824743696e-05	-1.940317311072066757e-05
1.340380047999999988e+04	-1.031243854498965665e-04	-1.043219612928861597e-04	-1.197575842989593263e-06	-1.233839530484329996e-04	-2.025956759853643312e-05	-1.906199175554683985e-05
1.339926936999999998e+04	-1.013365913871553314e-04	-1.025127535507094315e-04	-1.176162163554100078e-06	-1.212392840863323485e-04	-1.990269269917701710e-05	-1.872653053562291703e-05
1.339474148000000059e+04	-9.957829487253471584e-05	-1.007334102679211842e-04	-1.155115395386468319e-06	-1.191301115543730586e-04	-1.955181668183834280e-05	-1.839670128645187449e-05
1.339021680000000015e+04	-9.784903883499419851e-05	-9.898346840607800089e-05	-1.134429571083802376e-06	-1.170558832900684982e-04	-1.920684445507429968e-05	-1.807241488399049731e-05
1.338569532000000072e+04	-9.614837268597252505e-05	-9.726247149974547469e-05	-1.114098813772949632e-06	-1.150160550032689323e-04	-1.886768231729640723e-05	-1.775358350352345760e-05
1.338117704000000049e+04	-9.447585591208828085e-05	-9.556997329180792668e-05	-1.094117379719645837e-06	-1.130100945829988534e-04	-1.853423867091057251e-05	-1.744012129119092668e-05
1.337666194999999971e+04	-9.283105047714159709e-05	-9.390553004437213885e-05	-1.074479567230541763e-06	-1.110374729822581510e-04	-1.820642250511655394e-05	-1.713194293788601217e-05
1.337215005999999994e+04	-9.121353170905263695e-05	-9.226871155542640170e-05	-1.055179846373764749e-06	-1.090976772730075360e-04	-1.788414556395489900e-05	-1.682896571758113425e-05
1.336764135999999962e+04	-8.962287365731362501e-05	-9.065908634120955958e-05	-1.036212683895934572e-06	-1.071901930834456168e-04	-1.756731942613199175e-05	-1.653110674223605718e-05
1.336313585000000057e+04	-8.805865992264871574e-05	-8.907623259489527451e-05	-1.017572672246558774e-06	-1.053145175841318192e-04	-1.725585766148310342e-05	-1.623828498923654464e-05
1.335863351999999941e+04	-8.652047652797916367e-05	-8.751973097229055016e-05	-9.992544443113864951e-07	-1.034701509371697015e-04	-1.694967440919053787e-05	-1.595041996487915137e-05
1.335413436000000002e+04	-8.500791545657161328e-05	-8.598916817195636098e-05	-9.812527153847477000e-07	-1.016566005375914880e-04	-1.664868508101987471e-05	-1.566743236563512701e-05
1.334963839000000007e+04	-8.352058442169616338e-05	-8.448414682077435558e-05	-9.635623990781922062e-07	-9.987339272439025033e-05	-1.635280830269408695e-05	-1.538924590361589475e-05
1.334514559000000008e+04	-8.205808340130016799e-05	-8.300426172916819823e-05	-9.461783278680302445e-07	-9.812004464456331723e-05	-1.606196124326314924e-05	-1.511578291539511900e-05
1.334065596000000005e+04	-8.062002468652745054e-05	-8.154912017796581971e-05	-9.290954914383691733e-07	-9.639608828923825552e-05	-1.577606360271080498e-05	-1.484696811127243581e-05
1.333616949000000022e+04	-7.920602291221914642e-05	-8.011833183009476819e-05	-9.123089178756217752e-07	-9.470105853932222063e-05	-1.549503562710307421e-05	-1.458272670922745244e-05
1.333168619000000035e+04	-7.781570447144362250e-05	-7.871151825666089269e-05	-8.958137852172701893e-07	-9.303450444959009526e-05	-1.521879997814647276e-05	-1.432298619292920257e-05
1.332720605000000069e+04	-7.644869484274040348e-05	-7.732830011351500142e-05	-8.796052707745979395e-07	-9.139597405563891020e-05	-1.494727921289850671e-05	-1.406767394212390877e-05
1.332272905999999966e+04	-7.510462497688653177e-05	-7.596830360368707368e-05	-8.636786268005419102e-07	-8.978502202895257745e-05	-1.468039705206604568e-05	-1.381671842526550377e-05
1.331825523000000067e+04	-7.378313708612213888e-05	-7.463116633491846544e-05	-8.480292487963265666e-07	-8.820121661349086166e-05	-1.441807952736872279e-05	-1.357005027857239622e-05
1.331378455000000031e+04	-7.248387257118444607e-05	-7.331652510342206237e-05	-8.326525322376163076e-07	-8.664412515392910991e-05	-1.416025258274466385e-05	-1.332760005050704754e-05
1.330931701000000066e+04	-7.120647810409817726e-05	-7.202402204860042668e-05	-8.175439445022494173e-07	-8.511332138526114658e-05	-1.390684328116296932e-05	-1.308929933666071990e-05
1.330485261999999966e+04	-6.995061113995823966e-05	-7.075331022974535385e-05	-8.026990897871141926e-07	-8.360839203594094501e-05	-1.365778089598270535e-05	-1.285508180619559116e-05
1.330039135999999962e+04	-6.871592567218347204e-05	-6.950403921265196905e-05	-7.881135404684970047e-07	-8.212891975620440930e-05	-1.341299408402093726e-05	-1.262488054355244025e-05
1.329593325000000004e+04	-6.750209175008779782e-05	-6.827587481764892390e-05	-7.737830675611260742e-07	-8.067450650448335482e-05	-1.317241475439555700e-05	-1.239863168683443093e-05
1.329147825999999986e+04	-6.630877061847176117e-05	-6.706847396535501639e-05	-7.597033468832552205e-07	-7.924474375716107242e-05	-1.293597313868931125e-05	-1.217626979180605603e-05
1.328702641000000040e+04	-6.513564188637913782e-05	-6.588151216599700622e-05	-7.458702796178683959e-07	-7.783924506072064254e-05	-1.270360317434150472e-05	-1.195773289472363632e-05
1.328257768000000033e+04	-6.398237924607914624e-05	-6.471465895166350255e-05	-7.322797055843563094e-07	-7.645761693792459189e-05	-1.247523769184544565e-05	-1.174295798626108934e-05
1.327813207999999941e+04	-6.284866896973527093e-05	-6.356759659094073501e-05	-7.189276212054640861e-07	-7.509948104729042835e-05	-1.225081207755515742e-05	-1.153188445634969334e-05
1.327368959999999970e+04	-6.173419678025433843e-05	-6.244000680480707574e-05	-7.058100245527373050e-07	-7.376445845239031573e-05	-1.203026167213597729e-05	-1.132445164758323999e-05
1.326925022999999965e+04	-6.063865310119412235e-05	-6.133157607827812471e-05	-6.929229770840023613e-07	-7.245217591043983697e-05	-1.181352280924571462e-05	-1.112059983216171226e-05
1.326481398000000081e+04	-5.956173780904917489e-05	-6.024200046836201321e-05	-6.802626593128383199e-07	-7.116227156297346410e-05	-1.160053375392428921e-05	-1.092027109461145089e-05
1.326038083000000006e+04	-5.850314793626461654e-05	-5.917097316228626036e-05	-6.678252260216438214e-07	-6.989438020512585173e-05	-1.139123226886123519e-05	-1.072340704283959137e-05
1.325595080000000053e+04	-5.746259450950741898e-05	-5.811820151350861299e-05	-6.556070040011940155e-07	-6.864815345251126105e-05	-1.118555894300384207e-05	-1.052995193900264806e-05
1.325152385999999933e+04	-5.643978109723350321e-05	-5.708338533710701260e-05	-6.436042398735093879e-07	-6.742323404635152144e-05	-1.098345294911801822e-05	-1.033984870924450883e-05
1.324710002999999961e+04	-5.543442724430868254e-05	-5.606624061940733515e-05	-6.318133750986526086e-07	-6.621928391891182932e-05	-1.078485667460314678e-05	-1.015304329950449417e-05
1.324267929999999978e+04	-5.444624974115309154e-05	-5.506648056707256350e-05	-6.202308259194719633e-07	-6.503596175955314498e-05	-1.058971201840005344e-05	-9.969481192480581476e-06
1.323826166000000012e+04	-5.347496966926642789e-05	-5.408382273521870182e-05	-6.088530659522739356e-07	-6.387293145184385181e-05	-1.039796178257742392e-05	-9.789108716625149987e-06
1.323384711000000061e+04	-5.252031448723011326e-05	-5.311799113766725935e-05	-5.976766504371460939e-07	-6.272986456997653947e-05	-1.020955008274642621e-05	-9.611873432309280115e-06
1.322943564999999944e+04	-5.158201568693801748e-05	-5.216871387552640682e-05	-5.866981885883893431e-07	-6.160643757080559095e-05	-1.002442188386757347e-05	-9.437723695279184128e-06
1.322502727000000050e+04	-5.065980666712170807e-05	-5.123572098570582318e-05	-5.759143185841151050e-07	-6.050232924686421297e-05	-9.842522579742504904e-06	-9.266608261158389799e-06
1.322062197000000015e+04	-4.975342693382765595e-05	-5.031874869038907875e-05	-5.653217565614228075e-07	-5.941722575447631470e-05	-9.663798820648658756e-06	-9.098477064087235949e-06
1.321621975000000020e+04	-4.886261986914824636e-05	-4.941753713949082263e-05	-5.549172703425762736e-07	-5.835081794096767826e-05	-9.488198071819431900e-06	-8.933280801476855626e-06
1.321182061000000067e+04	-4.798713268093233509e-05	-4.853183035963498735e-05	-5.446976787026522587e-07	-5.730280128338598460e-05	-9.315668602453649506e-06	-8.770970923750997248e-06
1.320742453000000023e+04	-4.712671247104812397e-05	-4.766137227642149856e-05	-5.346598053733745901e-07	-5.627287118122113567e-05	-9.146158710173011696e-06	-8.611498904799637106e-06
1.320303153000000020e+04	-4.628111796038704971e-05	-4.680591857608780329e-05	-5.248006157007535817e-07	-5.526073699038818745e-05	-8.979619030001137741e-06	-8.454818414300384159e-06
1.319864158999999927e+04	-4.545010377979464720e-05	-4.596522081303660873e-05	-5.151170332419615326e-07	-5.426610321829445152e-05	-8.815999438499804320e-06	-8.300882405257842787e-06
1.319425470999999925e+04	-4.463343213090826384e-05	-4.513903820656294322e-05	-5.056060756546793770e-07	-5.328868348082053312e-05	-8.655251349912269280e-06	-8.149645274257589903e-06
1.318987089000000014e+04	-4.383086879126152639e-05	-4.432713359920844882e-05	-4.962648079469224229e-07	-5.232819571929308536e-05	-8.497326928031558968e-06	-8.001062120084636545e-06
1.318549013000000014e+04	-4.304218306707690450e-05	-4.352927340887564086e-05	-4.870903417987363683e-07	-5.138436214300478753e-05	-8.342179075927883035e-06	-7.855088734129146667e-06
1.318111240999999973e+04	-4.226714423531640599e-05	-4.274522402939792264e-05	-4.780797940815166482e-07	-5.045690497069524349e-05	-8.189760735378837499e-06	-7.711680941297320850e-06
1.317673775000000023e+04	-4.150553214798193306e-05	-4.197476255800980773e-05	-4.692304100278746684e-07	-4.954555911941867913e-05	-8.040026971436746070e-06	-7.570796561408871402e-06
1.317236613000000034e+04	-4.075712302090410844e-05	-4.121766241879332930e-05	-4.605393978892208555e-07	-4.865005519761876379e-05	-7.892932176714655352e-06	-7.432392778825434496e-06
1.316799755999999979e+04	-4.002170164904604935e-05	-4.047370571982313243e-05	-4.520040707770830784e-07	-4.777013412131412369e-05	-7.748432472268074341e-06	-7.296428401490991263e-06
1.316363201999999910e+04	-3.929905108608809585e-05	-3.974267281278188752e-05	-4.436217266937916761e-07	-4.690553476433780478e-05	-7.606483678249708930e-06	-7.162861951555917254e-06
1.315926951999999983e+04	-3.858896270014786144e-05	-3.902435246527164781e-05	-4.353897651237863785e-07	-4.605600598896828076e-05	-7.467043288820419326e-06	-7.031653523696632948e-06
1.315491006000000016e+04	-3.789122936828401658e-05	-3.831853497620865874e-05	-4.273056079246421611e-07	-4.522129850228084229e-05	-7.330069133996825717e-06	-6.902763526072183556e-06
1.315055362000000059e+04	-3.720564400988257941e-05	-3.762501069217059836e-05	-4.193666822880189526e-07	-4.440116310136335857e-05	-7.195519091480779162e-06	-6.776152409192760209e-06
1.314620021000000088e+04	-3.653200747694656083e-05	-3.694357798897290120e-05	-4.115705120263403721e-07	-4.359536011148161451e-05	-7.063352634535053688e-06	-6.651782122508713316e-06
1.314184982999999920e+04	-3.587012208309304530e-05	-3.627403672556834516e-05	-4.039146424752998584e-07	-4.280365164381000136e-05	-6.933529560716956064e-06	-6.529614918241656205e-06
1.313750245999999970e+04	-3.521979020916095305e-05	-3.561618683348706895e-05	-3.963966243261159020e-07	-4.202579992729489991e-05	-6.806009718133946857e-06	-6.409613093807830955e-06
1.313315812000000005e+04	-3.458082326124870725e-05	-3.496983737833490923e-05	-3.890141170862019800e-07	-4.126157802248673723e-05	-6.680754761238029979e-06	-6.291740644151827999e-06
1.312881677999999920e+04	-3.395302822674485337e-05	-3.433479296032825934e-05	-3.817647335834059748e-07	-4.051075374081351463e-05	-6.557725514068661263e-06	-6.175960780485255288e-06
1.312447846000000027e+04	-3.333622234228616435e-05	-3.371086855162051875e-05	-3.746462093343543931e-07	-3.977310718707974171e-05	-6.436884844793577354e-06	-6.062238635459222960e-06
1.312014314999999988e+04	-3.273022136069735717e-05	-3.309787762761124839e-05	-3.676562669138912220e-07	-3.904841672587857303e-05	-6.318195365181215862e-06	-5.950539098267324640e-06
1.311581084000000010e+04	-3.213484395749155302e-05	-3.249563662427062711e-05	-3.607926667790740905e-07	-3.833646425123168942e-05	-6.201620293740136409e-06	-5.840827626961062318e-06
1.311148152999999911e+04	-3.154991302766987265e-05	-3.190396624977802061e-05	-3.540532221081479610e-07	-3.763703673641252885e-05	-6.087123708742656200e-06	-5.733070486634508239e-06
1.310715522000000055e+04	-3.097525421332338654e-05	-3.132268999503416782e-05	-3.474357817107812801e-07	-3.694992447231836062e-05	-5.974670258994974081e-06	-5.627234477284192801e-06
1.310283191000000079e+04	-3.041069586552487222e-05	-3.075163409501989020e-05	-3.409382294950179812e-07	-3.627492102117867449e-05	-5.864225155653802275e-06	-5.523286926158784294e-06
1.309851159000000007e+04	-2.985606773381116116e-05	-3.019062620311965242e-05	-3.345584693084912567e-07	-3.561182164905801772e-05	-5.755753915246856556e-06	-5.421195445938365299e-06
1.309419426000000021e+04	-2.931120353927450990e-05	-2.963949799373448467e-05	-3.282944544599747773e-07	-3.496042640161466412e-05	-5.649222862340154221e-06	-5.320928407880179444e-06
1.308987990999999965e+04	-2.877593836807671780e-05	-2.909808252572700007e-05	-3.221441576502822712e-07	-3.432053698714897098e-05	-5.544598619072253179e-06	-5.222454461421970908e-06
1.308556854999999996e+04	-2.825011236709053556e-05	-2.856621798044301917e-05	-3.161056133524836132e-07	-3.369196119395842417e-05	-5.441848826867888610e-06	-5.125743213515404997e-06
1.308126016999999956e+04	-2.773356574454965084e-05	-2.804374260483452023e-05	-3.101768602848693898e-07	-3.307450691313179310e-05	-5.340941168582142261e-06	-5.030764308297272871e-06
1.307695476000000053e+04	-2.722614127686025969e-05	-2.753049724701259703e-05	-3.043559701523373398e-07	-3.246798513488596545e-05	-5.241843858025705761e-06	-4.937487887873368421e-06
1.307265233000000080e+04	-2.672768656750373981e-05	-2.702632764095791148e-05	-2.986410734541716620e-07	-3.187221264776065612e-05	-5.144526080256916307e-06	-4.845885006802744645e-06
1.306835287000000062e+04	-2.623804929736375975e-05	-2.653107960228386476e-05	-2.930303049201050123e-07	-3.128700636072172356e-05	-5.048957063357963808e-06	-4.755926758437858796e-06
1.306405637999999999e+04	-2.575708071558382496e-05	-2.604460255905387820e-05	-2.875218434700532429e-07	-3.071218747510769012e-05	-4.955106759523865163e-06	-4.667584916053811920e-06
1.305976284999999916e+04	-2.528463332615016042e-05	-2.556674721177943526e-05	-2.821138856292748458e-07	-3.014757871904753166e-05	-4.862945392897371241e-06	-4.580831507268096395e-06
1.305547227999999996e+04	-2.482056309221865515e-05	-2.509736776291545139e-05	-2.768046706967962388e-07	-2.959300698130203761e-05	-4.772443889083382456e-06	-4.495639218386586217e-06
1.305118468000000030e+04	-2.436472930855428890e-05	-2.463632178773172748e-05	-2.715924791774385842e-07	-2.904830315792513839e-05	-4.683573849370849490e-06	-4.411981370193410906e-06
1.304690001999999913e+04	-2.391698929891910425e-05	-2.418346487101187873e-05	-2.664755720927744790e-07	-2.851329581540729493e-05	-4.596306516488190684e-06	-4.329830944395416205e-06
1.304261832999999933e+04	-2.347720892404988691e-05	-2.373866123508080474e-05	-2.614523110309178349e-07	-2.798782374644152979e-05	-4.510614822391642879e-06	-4.249162511360725044e-06
1.303833957999999984e+04	-2.304525000804820650e-05	-2.330177102242696088e-05	-2.565210143787543780e-07	-2.747172094506061026e-05	-4.426470937012403760e-06	-4.169949922633649382e-06
1.303406377000000066e+04	-2.262097968334530909e-05	-2.287265974738630057e-05	-2.516800640409914795e-07	-2.696482777234565816e-05	-4.343848089000349063e-06	-4.092168024959357583e-06
1.302979090999999971e+04	-2.220426816458462668e-05	-2.245119604447963317e-05	-2.469278798950064950e-07	-2.646698829555892276e-05	-4.262720130974296086e-06	-4.015792251079289591e-06
1.302552099000000089e+04	-2.179498578437647968e-05	-2.203724867029536658e-05	-2.422628859188868944e-07	-2.597804674623969262e-05	-4.183060961863212940e-06	-3.940798075944326045e-06
1.302125401000000056e+04	-2.139300593082489924e-05	-2.163068947446490165e-05	-2.376835436400024076e-07	-2.549785102923521129e-05	-4.104845098410312050e-06	-3.867161554770309642e-06
1.301698996000000079e+04	-2.099820309899294368e-05	-2.123139142885343520e-05	-2.331883298604915189e-07	-2.502625039438994924e-05	-4.028047295397005562e-06	-3.794858965536514043e-06
1.301272883999999976e+04	-2.061045474459798961e-05	-2.083923050230899359e-05	-2.287757577110039841e-07	-2.456309765041156916e-05	-3.952642905813579552e-06	-3.723867148102575568e-06
1.300847064999999930e+04	-2.022964028814044554e-05	-2.045408465337627288e-05	-2.244443652358273349e-07	-2.410824797464877008e-05	-3.878607686508324533e-06	-3.654163321272497198e-06
1.300421538999999939e+04	-1.985564108623405835e-05	-2.007583380124077275e-05	-2.201927150067143940e-07	-2.366155887835523871e-05	-3.805917792121180359e-06	-3.585725077114465965e-06
